"locus_tag","gene_name","gene_function","DNA_molecule","COG","description","theme","model","FDR","logFC","zscore","DE"
"SL1344_3002","yohM","Belongs to the NiCoT transporter (TC 2.A.52) family","Chromosome","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling","Balb/c",0.83085439579801,-0.366241352937305,-0.161375474010001,"FDR>=0.05"
"SL1344_3003","STM3025","luxR family","Chromosome","K","Transcription","Information storage and processing","Balb/c",0.527709676970662,0.752087347804447,0.33138926359756,"FDR>=0.05"
"SL1344_3004","STM3025.1N","CaiF/GrlA transcriptional regulator","Chromosome","S","Function Unknown","Poorly characterised","Balb/c",0.396368558849175,0.881918266779642,0.388596146224937,"FDR>=0.05"
"SL1344_3005","STM3026","Fimbrial protein","Chromosome","S","Function Unknown","Poorly characterised","Balb/c",0.783489152066585,0.455897239712196,0.200880191623257,"FDR>=0.05"
"SL1344_3006","stdC","Pili assembly chaperone PapD, C-terminal domain","Chromosome","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling","Balb/c",0.852684958631649,-0.319152388191493,-0.140626850334519,"FDR>=0.05"
"SL1344_3007","stdB","PapC C-terminal domain","Chromosome","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling","Balb/c",0.989935523244986,0.0640011015763933,0.0282005514156692,"FDR>=0.05"
"SL1344_3008","stdA","Fimbrial protein","Chromosome","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling","Balb/c",0.870679303273536,-0.291997635024139,-0.128661759203053,"FDR>=0.05"
"SL1344_3009","SL1344_3009","YfdX protein","Chromosome","S","Function Unknown","Poorly characterised","Balb/c",0.0807568947753805,-1.2754196393187,-0.561983094497671,"FDR>=0.05"
"SL1344_3010","SL1344_3010","Enterobacterial Ail/Lom protein","Chromosome","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling","Balb/c",0.292643592748012,-0.941562941665946,-0.414877142635513,"FDR>=0.05"
"SL1344_3013","SL1344_3013","Protein of unknown function (DUF1460)","Chromosome","I","Lipid transport and metabolism","Metabolism","Balb/c",0.99837749869578,0.0425025148624903,0.0187277144635429,"FDR>=0.05"
"SL1344_3014","SL1344_3014","Peptidase family M23","Chromosome","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling","Balb/c",0.78823301390304,-0.531771078243295,-0.234312180009371,"FDR>=0.05"
"SL1344_3015","idi","Catalyzes the 1,3-allylic rearrangement of the homoallylic substrate isopentenyl (IPP) to its highly electrophilic allylic isomer, dimethylallyl diphosphate (DMAPP)","Chromosome","F","Nucleotide transport and metabolism","Metabolism","Balb/c",0.949308103946284,0.180991113016272,0.079749395911604,"FDR>=0.05"
"SL1344_3018","recJ","DHH family","Chromosome","L","Replication, recombination and repair ","Information storage and processing","Balb/c",2.6e-05,-2.40716436265427,-1.06065928090271,"Attenuated"
"SL1344_3019","dsbC","Required for disulfide bond formation in some periplasmic proteins. Acts by transferring its disulfide bond to other proteins and is reduced in the process","Chromosome","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling","Balb/c",0.37731940548276,0.909920722428404,0.400934757136896,"FDR>=0.05"
"SL1344_3020","xerD","Phage integrase, N-terminal SAM-like domain","Chromosome","L","Replication, recombination and repair ","Information storage and processing","Balb/c",3.67e-29,-8.13168752097694,-3.58303320385425,"Attenuated"
"SL1344_3021","fldB","Low-potential electron donor to a number of redox enzymes","Chromosome","C","Energy production and conversion","Metabolism","Balb/c",3.42e-06,-2.65373351108005,-1.16930406632721,"Attenuated"
"SL1344_3026","yqfB","ASCH domain","Chromosome","S","Function Unknown","Poorly characterised","Balb/c",0.962686502919752,0.14380286410938,0.0633632853677765,"FDR>=0.05"
"SL1344_3027","bglA","Glycosyl hydrolase family 1","Chromosome","G","Carbohydrate transport and metabolism","Metabolism","Balb/c",0.741769429530285,-0.473634100482489,-0.208695514200294,"FDR>=0.05"
"SL1344_3028","SL1344_3028","Putative MetA-pathway of phenol degradation","Chromosome","C","Energy production and conversion","Metabolism","Balb/c",0.723863817476838,0.528384292051047,0.232819873849072,"FDR>=0.05"
"SL1344_3029","gcvP","The glycine cleavage system catalyzes the degradation of glycine. The P protein binds the alpha-amino group of glycine through its pyridoxal phosphate cofactor","Chromosome","E","Amino acid transport and metabolism","Metabolism","Balb/c",0.000316621899691696,-2.06338839251343,-0.909182639366207,"Attenuated"
"SL1344_3031","gcvT","The glycine cleavage system catalyzes the degradation of glycine","Chromosome","E","Amino acid transport and metabolism","Metabolism","Balb/c",0.0807568947753805,-1.25964636296574,-0.555032978330463,"FDR>=0.05"
"SL1344_3032","visC","FAD binding domain","Chromosome","CH","Energy production and conversion;Coenzyme transport and metabolism","Metabolism","Balb/c",2.36e-08,-3.34549135035049,-1.47411057798159,"Attenuated"
"SL1344_3034","pepP","Aminopeptidase P, N-terminal domain","Chromosome","E","Amino acid transport and metabolism","Metabolism","Balb/c",0.549780731741891,-0.675962013934843,-0.297846459818436,"FDR>=0.05"
"SL1344_3037","ygfA","5-formyltetrahydrofolate cyclo-ligase family","Chromosome","H","Coenzyme transport and metabolism","Metabolism","Balb/c",1,0.0649429435430727,0.0286155515039891,"FDR>=0.05"
"SL1344_3038","serA","D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain","Chromosome","EH","Amino acid transport and metabolism;Coenzyme transport and metabolism","Metabolism","Balb/c",0.77302872530138,-0.435404802157512,-0.191850690182513,"FDR>=0.05"
"SL1344_3040","iciA","Controls the transcription of genes involved in arginine and lysine metabolism","Chromosome","K","Transcription","Information storage and processing","Balb/c",0.244092640153071,1.09295913169102,0.481586245069357,"FDR>=0.05"
"SL1344_3041","yggE","Protein of unknown function (DUF541)","Chromosome","S","Function Unknown","Poorly characterised","Balb/c",0.90040970333123,0.314721372719321,0.138674429570363,"FDR>=0.05"
"SL1344_3043","yggB","Conserved TM helix","Chromosome","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling","Balb/c",0.940054568002839,-0.160771310648556,-0.0708400246314108,"FDR>=0.05"
"SL1344_3046","epd","Catalyzes the NAD-dependent conversion of D-erythrose 4- phosphate to 4-phosphoerythronate","Chromosome","H","Coenzyme transport and metabolism","Metabolism","Balb/c",2.93e-10,-3.65939349161669,-1.61242403284767,"Attenuated"
"SL1344_3048","SL1344_3048","ECF transporter, substrate-specific component","Chromosome","T","Signal transduction mechanisms","Cellular processes and signaling","Balb/c",0.854078953864671,-0.333137953809776,-0.146789254614777,"FDR>=0.05"
"SL1344_3050","SL1344_3050","ATPases associated with a variety of cellular activities","Chromosome","P","Inorganic ion transport and metabolism","Metabolism","Balb/c",0.85041920757288,0.360458901268992,0.158827575277567,"FDR>=0.05"
"SL1344_3052","tktA","Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate","Chromosome","G","Carbohydrate transport and metabolism","Metabolism","Balb/c",0.000182877561341278,-2.02966927958634,-0.894325120442785,"Attenuated"
"SL1344_3054","speB","Catalyzes the formation of putrescine from agmatine","Chromosome","F","Nucleotide transport and metabolism","Metabolism","Balb/c",0.0436035119365596,-1.41582111649435,-0.623847640238368,"Attenuated"
"SL1344_3055","SL1344_3055","carboxylic ester hydrolase activity","Chromosome","I","Lipid transport and metabolism","Metabolism","Balb/c",0.98765490638762,-0.0273253350468503,-0.0120402539481183,"FDR>=0.05"
"SL1344_3056","SL1344_3056","Toxin-antitoxin biofilm protein TabA","Chromosome","G","Carbohydrate transport and metabolism","Metabolism","Balb/c",0.80053933094421,0.440494999226815,0.19409356351802,"FDR>=0.05"
"SL1344_3057","SL1344_3057","Malate/L-lactate dehydrogenase","Chromosome","C","Energy production and conversion","Metabolism","Balb/c",0.805952021302426,0.422068883972697,0.185974537472905,"FDR>=0.05"
"SL1344_3058","SL1344_3058","Alcohol dehydrogenase GroES-like domain","Chromosome","E","Amino acid transport and metabolism","Metabolism","Balb/c",0.0230669296685402,1.64438678919974,0.724559625598365,"Amplified"
"SL1344_3059","SL1344_3059","Belongs to the mannitol dehydrogenase family","Chromosome","G","Carbohydrate transport and metabolism","Metabolism","Balb/c",0.82883715699583,0.396561003682194,0.174735101401974,"FDR>=0.05"
"SL1344_3060","SL1344_3060","FCD","Chromosome","K","Transcription","Information storage and processing","Balb/c",0.971824034049318,0.112425379566193,0.0495375488670021,"FDR>=0.05"
"SL1344_3062","speA","Catalyzes the biosynthesis of agmatine from arginine","Chromosome","H","Coenzyme transport and metabolism","Metabolism","Balb/c",0.454875051730918,-0.81074783897414,-0.357236603042565,"FDR>=0.05"
"SL1344_3064","yqgD","Protein of unknown function (DUF2684)","Chromosome","S","Function Unknown","Poorly characterised","Balb/c",2.78e-26,-6.24778413984665,-2.75293633281362,"Attenuated"
"SL1344_3066","galP","Fungal trichothecene efflux pump (TRI12)","Chromosome","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling","Balb/c",0.390497737803593,-0.816274509074763,-0.359671797757832,"FDR>=0.05"
"SL1344_3067","sprT","SprT-like zinc ribbon domain","Chromosome","S","Function Unknown","Poorly characterised","Balb/c",0.998889278659141,0.139384451557719,0.0614164177784738,"FDR>=0.05"
"SL1344_3068","endA","Endonuclease I","Chromosome","L","Replication, recombination and repair ","Information storage and processing","Balb/c",0.926605708541605,-0.192896629635524,-0.0849952764555595,"FDR>=0.05"
"SL1344_3069","yggJ","Specifically methylates the N3 position of the uracil ring of uridine 1498 (m3U1498) in 16S rRNA. Acts on the fully assembled 30S ribosomal subunit","Chromosome","H","Coenzyme transport and metabolism","Metabolism","Balb/c",0.270195211945197,-1.08008228928136,-0.475912373096831,"FDR>=0.05"
"SL1344_3073","SL1344_3073","Transcriptional regulator","Chromosome","K","Transcription","Information storage and processing","Balb/c",0.580610255823609,0.70741816255557,0.311706857759538,"FDR>=0.05"
"SL1344_3074","pilT","Type II/IV secretion system protein","Chromosome","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling","Balb/c",0.700246675756669,0.566940127672495,0.249808578700017,"FDR>=0.05"
"SL1344_3075","yggS","Pyridoxal 5'-phosphate (PLP)-binding protein, which is involved in PLP homeostasis","Chromosome","E","Amino acid transport and metabolism","Metabolism","Balb/c",0.526512565368461,-0.69614361262822,-0.306738997565206,"FDR>=0.05"
"SL1344_3076","yggT","YGGT family","Chromosome","S","Function Unknown","Poorly characterised","Balb/c",0.969217177822494,-0.0884375744525178,-0.0389678974892083,"FDR>=0.05"
"SL1344_3077","yggU","Uncharacterised ACR, YggU family COG1872","Chromosome","S","Function Unknown","Poorly characterised","Balb/c",0.562089364171802,0.728078251895489,0.320810230941127,"FDR>=0.05"
"SL1344_3079","yggW","Involved in the biosynthesis of porphyrin-containing compound","Chromosome","H","Coenzyme transport and metabolism","Metabolism","Balb/c",0.898670915335772,-0.245624495250284,-0.108228546644396,"FDR>=0.05"
"SL1344_3080","yggM","Protein of unknown function (DUF1202)","Chromosome","S","Function Unknown","Poorly characterised","Balb/c",0.806541851718407,-0.401857930697858,-0.177069065333391,"FDR>=0.05"
"SL1344_3081","ansB","Asparaginase, N-terminal","Chromosome","EJ","Amino acid transport and metabolism; Translation, ribosomal structure and biogenesis","Metabolism;Information storage and processing","Balb/c",0.746909333217013,0.578300358064739,0.254814191937595,"FDR>=0.05"
"SL1344_3082","yggN","Protein of unknown function (DUF2884)","Chromosome","S","Function Unknown","Poorly characterised","Balb/c",0.78891541083458,0.65292484890764,0.287695685209573,"FDR>=0.05"
"SL1344_3084","trmB","Catalyzes the formation of N(7)-methylguanine at position 46 (m7G46) in tRNA","Chromosome","J"," Translation, ribosomal structure and biogenesis","Information storage and processing","Balb/c",1.18e-06,-2.84298421045828,-1.25269285100143,"Attenuated"
"SL1344_3085","mutY","FES","Chromosome","L","Replication, recombination and repair ","Information storage and processing","Balb/c",0.811067846227154,-0.590354216788342,-0.260125435874333,"FDR>=0.05"
"SL1344_3086","yggX","Could be a mediator in iron transactions between iron acquisition and iron-requiring processes, such as synthesis and or repair of Fe-S clusters in biosynthetic enzymes","Chromosome","C","Energy production and conversion","Metabolism","Balb/c",0.153873208492025,-1.09935389927357,-0.484403946133263,"FDR>=0.05"
"SL1344_3087","mltC","Murein-degrading enzyme. May play a role in recycling of muropeptides during cell elongation and or cell division","Chromosome","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling","Balb/c",0.523951979397502,0.755667260796594,0.332966666453324,"FDR>=0.05"
"SL1344_3088","nupG","Broad-specificity transporter of purine and pyrimidine nucleosides. Driven by a proton motive force","Chromosome","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling","Balb/c",0.000737295185890777,-2.08545165382424,-0.918904286645203,"Attenuated"
"SL1344_3089","speC","Orn/Lys/Arg decarboxylase, N-terminal domain","Chromosome","E","Amino acid transport and metabolism","Metabolism","Balb/c",0.61843056423842,0.856241885983878,0.377282464445023,"FDR>=0.05"
"SL1344_3090","yqgA","Protein of unknown function (DUF554)","Chromosome","S","Function Unknown","Poorly characterised","Balb/c",0.714794459774619,-0.48914579374187,-0.215530370047004,"FDR>=0.05"
"SL1344_3091","SL1344_3091","glyoxalase bleomycin resistance protein dioxygenase","Chromosome","E","Amino acid transport and metabolism","Metabolism","Balb/c",0.715531048663858,0.568356474338839,0.250432657911201,"FDR>=0.05"
"SL1344_3092","SL1344_3092","Acetyl-CoA hydrolase/transferase C-terminal domain","Chromosome","C","Energy production and conversion","Metabolism","Balb/c",0.0025789533096501,-1.83339093131766,-0.80783977072538,"Attenuated"
