"","genes","logFC","logCPM","LR","PValue","padjFilter","FDR","gene_name","gene_function","old_locus","SL1344_tag","type","SPI","DE"
"STM14_4387","STM14_4387",-0.571502883259285,7.80761938509824,1.09425726318394,0.33835326372733,0.534443805871116,0.534443805871116,"lpfA","long polar fimbrial protein A precursor","STM14_4387","SL1344_3606","protein_coding","-","FDR>=0.1"
"STM14_4659","STM14_4659",0.306284898741855,7.94064361191574,1.0942344994691,0.338357873722017,0.534443805871116,0.534443805871116,"-","putative permease","STM14_4659","SL1344_3830","protein_coding","-","FDR>=0.1"
"STM14_4852","STM14_4852",0.438195602668204,9.1724227896846,1.09359249007698,0.338487931346489,0.534443805871116,0.534443805871116,"fdoG","formate dehydrogenase alpha subunit","STM14_4852","SL1344_3984","protein_coding","-","FDR>=0.1"
"STM14_0920","STM14_0920",0.307412009056917,7.44943694354708,1.09318538234727,0.338570443942299,0.534443805871116,0.534443805871116,"bioB","biotin synthetase","STM14_0920","SL1344_0771","protein_coding","-","FDR>=0.1"
"STM14_1994","STM14_1994",0.445211181659138,6.18073161660034,1.09276663811521,0.338655348339972,0.534443805871116,0.534443805871116,"-","hypothetical protein","STM14_1994","SL1344_1580","protein_coding","-","FDR>=0.1"
"STM14_5455","STM14_5455",0.527299519336571,6.75779238146202,1.09022454863324,0.339171507594816,0.535089789462184,0.535089789462184,"-","hypothetical protein","STM14_5455","STM14_5455",NA,"-","FDR>=0.1"
"STM14_1185","STM14_1185",-0.883428833040793,5.42375205182186,1.0885871422856,0.339504637082336,0.535329929798078,0.535329929798078,"-","minor tail protein","STM14_1185","SL1344_0984","protein_coding","-","FDR>=0.1"
"STM14_5401","STM14_5401",0.365774980463462,7.09777503117624,1.088425899529,0.339537469947793,0.535329929798078,0.535329929798078,"-","hypothetical protein","STM14_5401","SL1344_4431","protein_coding","-","FDR>=0.1"
"STM14_2984","STM14_2984",0.252606767735247,8.09559881731375,1.08705852730884,0.339816102394167,0.535448991593997,0.535448991593997,"cysZ","putative sulfate transport protein CysZ","STM14_2984","SL1344_2392","protein_coding","-","FDR>=0.1"
"STM14_2890","STM14_2890",-0.681172092780901,3.21062133570319,1.20293540266544,0.339826780650293,0.535448991593997,0.535448991593997,"-","hypothetical protein","STM14_2890","STM14_2890",NA,"-","FDR>=0.1"
"STM14_3960","STM14_3960",0.441508932912825,5.84654068378432,1.08639329185986,0.339951790282941,0.535452052747325,0.535452052747325,"-","putative cytoplasmic protein","STM14_3960","SL1344_3251","protein_coding","-","FDR>=0.1"
"STM14_4443","STM14_4443",-0.425926795955112,7.98333544793614,1.08594871050574,0.340042519422887,0.535452052747325,0.535452052747325,"mtlA","mannitol-specific enzyme IIABC component","STM14_4443","SL1344_3650","protein_coding","-","FDR>=0.1"
"STM14_2478","STM14_2478",0.608690347647039,4.09509436985336,1.20135686179092,0.340398661491592,0.535565050911817,0.535565050911817,"-","hypothetical protein","STM14_2478","STM14_2478","protein_coding","-","FDR>=0.1"
"STM14_4285","STM14_4285",-0.698684859990542,4.94232286643419,1.20076443652859,0.340502874073247,0.535565050911817,0.535565050911817,"yhhV","putative cytoplasmic protein","STM14_4285","SL1344_3525","protein_coding","-","FDR>=0.1"
"STM14_5365","STM14_5365",-0.670312661916006,6.5825458687381,1.08368692596203,0.340504695756109,0.535565050911817,0.535565050911817,"yjgD","hypothetical protein","STM14_5365","SL1344_4400","protein_coding","-","FDR>=0.1"
"STM14_3957","STM14_3957",0.287570324868013,7.57571260192456,1.08350476666157,0.340541961899408,0.535565050911817,0.535565050911817,"yhbV","putative protease","STM14_3957","SL1344_3248","protein_coding","-","FDR>=0.1"
"STM14_5281","STM14_5281",0.507136557905945,6.3600483694719,1.08172279149656,0.340906860611751,0.535970641809246,0.535970641809246,"fklB","peptidyl-prolyl cis-trans isomerase","STM14_5281","SL1344_4330","protein_coding","-","FDR>=0.1"
"STM14_2570","STM14_2570",0.315246421101418,6.95408950160695,1.08014492264132,0.341230483426451,0.536311104952335,0.536311104952335,"hisA","1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase","STM14_2570","SL1344_2053","protein_coding","-","FDR>=0.1"
"STM14_2824","STM14_2824",-0.830139577025506,5.93187681236079,1.07950353281529,0.341362172982342,0.536349788101804,0.536349788101804,"sseL","deubiquitinase","STM14_2824","SL1344_2256","protein_coding","-","FDR>=0.1"
"STM14_0112","STM14_0112",0.593236875377844,3.74538844730617,1.19300112706721,0.341867481510417,0.5369752947274,0.5369752947274,"imp","organic solvent tolerance protein","STM14_0112","SL1344_0094","protein_coding","-","FDR>=0.1"
"STM14_4454","STM14_4454",-0.395815420545553,7.55687243488941,1.07646466226478,0.34198721171335,0.536994966605696,0.536994966605696,"yibK","putative tRNA/rRNA methyltransferase YibK","STM14_4454","SL1344_3660","protein_coding","-","FDR>=0.1"
"STM14_2316","STM14_2316",-0.571552756950767,6.78504748369664,1.07589577279061,0.342104424037734,0.537010673771547,0.537010673771547,"yecN","putative inner membrane protein","STM14_2316","SL1344_1839","protein_coding","-","FDR>=0.1"
"STM14_3231","STM14_3231",-0.675599614915915,6.11594334152937,1.07535164718233,0.342216593939596,0.537018458346941,0.537018458346941,"rseC","SoxR reducing system protein RseC","STM14_3231","SL1344_2601","protein_coding","-","FDR>=0.1"
"STM14_2506","STM14_2506",0.385633277386276,6.72785110696548,1.07353032258903,0.342592481069157,0.537439942898655,0.537439942898655,"cobU","adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase","STM14_2506","SL1344_1994","protein_coding","-","FDR>=0.1"
"STM14_5172","STM14_5172",0.389478107966408,9.51887757759807,1.0718321511156,0.342943544429605,0.537822233577925,0.537822233577925,"melB","melibiose:sodium symporter","STM14_5172","SL1344_4236","protein_coding","-","FDR>=0.1"
"STM14_4974","STM14_4974",-0.93237046003957,3.35148036261289,1.18372425370297,0.343218611690079,0.538085141144164,0.538085141144164,"birA","biotin--protein ligase","STM14_4974","SL1344_4082","protein_coding","-","FDR>=0.1"
"STM14_4468","STM14_4468",-0.660743835838049,4.94597667694956,1.18278587192249,0.343683896524343,0.538646006786744,0.538646006786744,"-","putative inner membrane protein","STM14_4468","STM14_4468",NA,"-","FDR>=0.1"
"STnc1200","STnc1200",0.603633223600919,6.42837943902986,1.06549269362427,0.344259179895099,0.539378865215687,0.539378865215687,"STnc1200","Overlap","STnc1200","ncRNA0229",NA,"-","FDR>=0.1"
"STM14_2371","STM14_2371",0.37118161210353,6.91002107845687,1.06382335912365,0.344606957781577,0.539730058941288,0.539730058941288,"yedO","D-cysteine desulfhydrase","STM14_2371","SL1344_1882","protein_coding","-","FDR>=0.1"
"STM14_5387","STM14_5387",-0.28023298219598,7.62484830631871,1.06311510548245,0.344754679933272,0.539730058941288,0.539730058941288,"-","putative restriction endonuclease","STM14_5387","SL1344_4419","protein_coding","-","FDR>=0.1"
"STM14_0824","STM14_0824",0.390891031085972,7.19948242332311,1.0628663574992,0.344806585867862,0.539730058941288,0.539730058941288,"kdpB","potassium-transporting ATPase subunit B","STM14_0824","SL1344_0687","protein_coding","-","FDR>=0.1"
"STM14_5012","STM14_5012",0.817687400640239,7.3226917326703,1.0594755501834,0.345515387018915,0.540645243579682,0.540645243579682,"yjaH","putative inner membrane protein","STM14_5012","SL1344_4110","protein_coding","-","FDR>=0.1"
"STM14_0072","STM14_0072",0.252226859470267,7.9580589873646,1.05903751804876,0.345607121170322,0.540645243579682,0.540645243579682,"citF2","putative citrate lyase alpha chain/citrate-ACP transferase","STM14_0072","SL1344_0062","protein_coding","-","FDR>=0.1"
"STM14_4048","STM14_4048",-0.518963873879913,8.12507291217727,1.05698007628622,0.346038518286007,0.541124510149984,0.541124510149984,"-","putative cation transporter","STM14_4048","SL1344_3328","protein_coding","-","FDR>=0.1"
"STM14_3461","STM14_3461",0.381665595975035,7.77951808689035,1.05654643254209,0.346129552908874,0.541124510149984,0.541124510149984,"sitD","putative permease","STM14_3461","SL1344_2844","protein_coding","SPI-1","FDR>=0.1"
"STM14_0716","STM14_0716",-0.381164413611742,7.63191364754904,1.0544648816139,0.346567064962581,0.541639447237931,0.541639447237931,"ybdR","putative dehydrogenase","STM14_0716","SL1344_0603","protein_coding","-","FDR>=0.1"
"STM14_0489","STM14_0489",-0.242515713358344,8.75118609764239,1.05235295973092,0.347011864383372,0.542165448751189,0.542165448751189,"tsx","nucleoside channel","STM14_0489","SL1344_0407","protein_coding","-","FDR>=0.1"
"STM14_3441","STM14_3441",0.266809828372723,7.67785227102071,1.05164463621411,0.347161251306328,0.542229718675834,0.542229718675834,"hycG","hydrogenase","STM14_3441","SL1344_2827","protein_coding","-","FDR>=0.1"
"STM14_0002","STM14_0002",-0.231603899070215,8.65592584629666,1.05021365875422,0.34746336133396,0.542368085124166,0.542368085124166,"thrA","bifunctional aspartokinase I/homeserine dehydrogenase I","STM14_0002","SL1344_0002","protein_coding","-","FDR>=0.1"
"STM14_5034","STM14_5034",0.456492771903004,7.32474924088302,1.04993003593473,0.347523290112946,0.542368085124166,0.542368085124166,"iclR","transcriptional repressor IclR","STM14_5034","SL1344_4122","protein_coding","-","FDR>=0.1"
"STM14_1091","STM14_1091",0.455390718607586,6.81661154012515,1.04968690493882,0.347574676232496,0.542368085124166,0.542368085124166,"dmsC","anaerobic dimethyl sulfoxide reductase subunit C","STM14_1091","SL1344_0904","protein_coding","-","FDR>=0.1"
"STM14_0317","STM14_0317",0.359609493553278,7.4040064096296,1.04898287812477,0.347723541971698,0.542431398858996,0.542431398858996,"-","putative cytoplasmic protein","STM14_0317","SL1344_0264","protein_coding","SPI-6","FDR>=0.1"
"STM14_0578","STM14_0578",-0.448630408515972,8.19456744425299,1.0476530504141,0.348005011069955,0.542701463402679,0.542701463402679,"gsk","inosine-guanosine kinase","STM14_0578","SL1344_0484","protein_coding","-","FDR>=0.1"
"STM14_1703","STM14_1703",-1.05685733349856,1.96178084626018,1.13694948708097,0.348276164308183,0.542955277628288,0.542955277628288,"ssaH","type III secretion system apparatus protein","STM14_1703","SL1344_1341","protein_coding","SPI-2","FDR>=0.1"
"STM14_3515","STM14_3515",0.330580414785527,8.92364486384957,1.04431561710705,0.348713014362066,0.543467171418665,0.543467171418665,"-","putative permease","STM14_3515","SL1344_2892","protein_coding","-","FDR>=0.1"
"GlmZ","GlmZ",0.442255230452364,6.54346433231861,1.04267801134123,0.349061259752621,0.543731389497713,0.543731389497713,"GlmZ","Overlap","GlmZ","ncRNA0018",NA,"-","FDR>=0.1"
"STM14_5358","STM14_5358",-0.383670802953829,7.33182242187889,1.04249764162497,0.349099650354291,0.543731389497713,0.543731389497713,"-","ornithine carbamoyltransferase","STM14_5358","SL1344_4395","protein_coding","-","FDR>=0.1"
"STM14_1799","STM14_1799",-0.356929703721167,7.19940913033625,1.03958905886461,0.349719659568338,0.544399216002881,0.544399216002881,"mlc","pts operon transcriptional repressor","STM14_1799","SL1344_1418","protein_coding","-","FDR>=0.1"
"STM14_3324","STM14_3324",-1.07789505929355,5.9368195674656,1.03946664337359,0.349745792992069,0.544399216002881,0.544399216002881,"-","hypothetical protein","STM14_3324","STM14_3324",NA,"-","FDR>=0.1"
"STM14_1081","STM14_1081",0.53463647233473,7.22033879792832,1.03790970908191,0.350078442599444,0.544647684357925,0.544647684357925,"-","hypothetical protein","STM14_1081","STM14_1081",NA,"-","FDR>=0.1"
"STM14_1676","STM14_1676",-1.19980704720779,6.26666816053531,1.03770186842964,0.350122887528952,0.544647684357925,0.544647684357925,"orf408","putative regulatory protein","STM14_1676","SL1344_1316","protein_coding","-","FDR>=0.1"
"STM14_3974","STM14_3974",-0.384041419185072,9.0529315767979,1.03013086328504,0.351748070259581,0.546995748122818,0.546995748122818,"-","putative cytoplasmic protein","STM14_3974","SL1344_3263","protein_coding","-","FDR>=0.1"
"STM14_5430","STM14_5430",0.339595439329882,8.69891625615121,1.02965450729877,0.351850728778543,0.546995748122818,0.546995748122818,"-","putative NAD-dependent aldehyde dehydrogenase","STM14_5430","SL1344_4450","protein_coding","-","FDR>=0.1"
"STM14_3592","STM14_3592",-0.35814945607397,5.99950638830938,1.02837148555307,0.352127469556353,0.547256126282275,0.547256126282275,"fucU","putative L-fucose-binding protein","STM14_3592","SL1344_2958","protein_coding","-","FDR>=0.1"
"STM14_2243","STM14_2243",0.575866265651094,3.04044855474573,1.02727367529501,0.352364538769044,0.547454706790987,0.547454706790987,"-","hypothetical protein","STM14_2243","STM14_2243",NA,"-","FDR>=0.1"
"STM14_1959","STM14_1959",-0.46340958226151,6.87259827809216,1.025533542692,0.352740841291714,0.547794939774684,0.547794939774684,"-","putative oxidase","STM14_1959","SL1344_1550","protein_coding","-","FDR>=0.1"
"STM14_1441","STM14_1441",-0.453762537161679,6.85706173019514,1.02504983417359,0.352845557600266,0.547794939774684,0.547794939774684,"-","IrsA","STM14_1441","STM14_1441","protein_coding","-","FDR>=0.1"
"STM14_1611","STM14_1611",-0.476346014704238,7.14276698423216,1.02474482676867,0.352911613226773,0.547794939774684,0.547794939774684,"ydiY","putative outer membrane protein","STM14_1611","SL1344_1262","protein_coding","-","FDR>=0.1"
"STM14_4392","STM14_4392",0.389591734917837,9.16307928548875,1.02394590416075,0.353084730558848,0.54789387093224,0.54789387093224,"bisC","biotin sulfoxide reductase","STM14_4392","SL1344_3610","protein_coding","-","FDR>=0.1"
"STM14_3458","STM14_3458",0.320267747035604,8.23777953669195,1.02322439910469,0.353241189689795,0.547966899707706,0.547966899707706,"sitA","putative periplasmic binding protein","STM14_3458","SL1344_2841","protein_coding","SPI-1","FDR>=0.1"
"STM14_5460","STM14_5460",0.422695048199192,6.03456712480878,1.02021750605567,0.353894439087138,0.548810292689621,0.548810292689621,"-","hypothetical protein","STM14_5460","SL1344_4476","protein_coding","-","FDR>=0.1"
"STM14_3141","STM14_3141",0.325543940501118,7.79782045380276,1.0186316493832,0.354239750155065,0.549175768655748,0.549175768655748,"yfhA","putative transcriptional regulator","STM14_3141","SL1344_2524","protein_coding","-","FDR>=0.1"
"STM14_5485","STM14_5485",0.435427952677041,8.50859355867564,1.01781049235207,0.35441876532611,0.549283290692601,0.549283290692601,"yjjI","hypothetical protein","STM14_5485","SL1344_4493","protein_coding","-","FDR>=0.1"
"STM14_1589","STM14_1589",0.413857041299612,6.88263816746474,1.01620683608311,0.354768788056144,0.549655694207618,0.549655694207618,"-","nucleotide excision repair endonuclease","STM14_1589","SL1344_1244","protein_coding","-","FDR>=0.1"
"STM14_3135","STM14_3135",0.336741572171575,7.48775900202701,1.01559836401143,0.354901742061087,0.549691659240564,0.549691659240564,"hmpA","nitric oxide dioxygenase","STM14_3135","SL1344_2518","protein_coding","-","FDR>=0.1"
"STnc3970","STnc3970",0.571277243500231,4.16636556132485,1.11864658866491,0.355466130663838,0.550200190115694,0.550200190115694,"STnc3970","Intergenic","STnc3970","ncRNA0352",NA,"-","FDR>=0.1"
"CyaR","CyaR",-0.900146756847579,2.86877229645736,1.1134374397216,0.355557531783277,0.550200190115694,0.550200190115694,"CyaR","Overlap","CyaR","ncRNA0009",NA,"-","FDR>=0.1"
"STM14_1151","STM14_1151",-0.48003756476991,8.18482191436565,1.01259304696033,0.355559595808445,0.550200190115694,0.550200190115694,"-","regulatory protein","STM14_1151","SL1344_0952","protein_coding","-","FDR>=0.1"
"STM14_5131","STM14_5131",0.350557448277618,6.06090976682284,1.00685351354092,0.356821430214755,0.551982255696636,0.551982255696636,"-","hypothetical protein","STM14_5131","STM14_5131",NA,"-","FDR>=0.1"
"STM14_2999","STM14_2999",-0.51757414987644,7.87570362418028,1.00298063315837,0.357676965514692,0.55313489356687,0.55313489356687,"cysA","sulfate/thiosulfate transporter subunit","STM14_2999","SL1344_2404","protein_coding","-","FDR>=0.1"
"STM14_1352","STM14_1352",-0.636510809235464,6.4169908232182,1.10498500176435,0.358067839743925,0.553552701462631,0.553552701462631,"flgI","flagellar basal body P-ring protein","STM14_1352","SL1344_1118","protein_coding","-","FDR>=0.1"
"STM14_0834","STM14_0834",-0.612179018474907,4.21987479198275,1.10442323131115,0.358169610903029,0.553552701462631,0.553552701462631,"-","putative cytoplasmic protein","STM14_0834","SL1344_0696","protein_coding","-","FDR>=0.1"
"STM14_4291","STM14_4291",-0.619453547060512,4.43053583342157,1.10387357795947,0.35827867002233,0.553552701462631,0.553552701462631,"-","hypothetical protein","STM14_4291","STM14_4291",NA,"-","FDR>=0.1"
"STM14_4911","STM14_4911",0.495451280604983,8.93110143010983,0.99821029528915,0.358735310110118,0.554087316787414,0.554087316787414,"glpX","fructose 1,6-bisphosphatase II","STM14_4911","SL1344_4034","protein_coding","-","FDR>=0.1"
"STM14_0607","STM14_0607",-0.479435694141356,8.30286938499748,0.995797434834335,0.3592725528702,0.554718040729052,0.554718040729052,"gcl","glyoxylate carboligase","STM14_0607","SL1344_0510","protein_coding","-","FDR>=0.1"
"STM14_4742","STM14_4742",-0.424604283871116,6.62734970724176,0.995382146885198,0.359365151161065,0.554718040729052,0.554718040729052,"-","putative inner membrane protein","STM14_4742","SL1344_3896","protein_coding","-","FDR>=0.1"
"STM14_1610","STM14_1610",0.243465339368861,8.01594302628389,0.990230015836886,0.360517156016648,0.555846846483254,0.555846846483254,"pfkB","6-phosphofructokinase 2","STM14_1610","SL1344_1261","protein_coding","-","FDR>=0.1"
