"Molecule","locus_tag","gene_name","gene_func","COG","description","theme","FDR_liver","logFC_liver","FDR_spleen","logFC_spleen"
"Chromosome","SL1344_3152","ygiY","His Kinase A (phospho-acceptor) domain","T","Signal transduction mechanisms","Cellular processes and signaling",0.689372480532499,-0.854144025768765,0.673366336340657,-0.481557004187377
"Chromosome","SL1344_3153","mdaB","Flavodoxin-like fold","S","Function Unknown","Poorly characterised",0.999204941602324,0.100549356091706,0.998530179578078,0.0498366932873428
"Chromosome","SL1344_3155","parE","Topoisomerase IV is essential for chromosome segregation. It relaxes supercoiled DNA. Performs the decatenation events required during the replication of a circular DNA molecule","L","Replication, recombination and repair ","Information storage and processing",0.999204941602324,0.268360816197673,0.997777320227895,0.0509399582446239
"Chromosome","SL1344_3156","yqiA","Uncharacterised protein family (UPF0227)","S","Function Unknown","Poorly characterised",0.683185009954004,0.409409449331493,0.356475625029184,0.853829391883908
"Chromosome","SL1344_3157","cpdA","Hydrolyzes cAMP to 5'-AMP. Plays an important regulatory role in modulating the intracellular concentration of cAMP, thereby influencing cAMP-dependent processes","F","Nucleotide transport and metabolism","Metabolism",0.156132188544174,1.04992992831388,0.171738177859752,1.03194019309368
"Chromosome","SL1344_3159","nudF","NUDIX domain","L","Replication, recombination and repair ","Information storage and processing",0.714775907923083,0.346083795283617,0.942070944833715,0.101351496293456
"Chromosome","SL1344_3160","tolC","Outer membrane efflux protein","MU","Cell wall/membrane/envelop biogenesis; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.0630584393947291,-1.52658246756872,0.0455697580849418,-1.76562923969147
"Chromosome","SL1344_3162","ygiC","Glutathionylspermidine synthase preATP-grasp","E","Amino acid transport and metabolism","Metabolism",0.999204941602324,0.0503515321628919,0.988369206293153,-0.224519033212559
"Chromosome","SL1344_3163","ygiD","Catalytic LigB subunit of aromatic ring-opening dioxygenase","S","Function Unknown","Poorly characterised",0.999204941602324,0.0604716761761381,0.981721735062805,0.325266599111797
"Chromosome","SL1344_3165","assT","Catalyzes the transfer of sulfuryl groups between phenolic compounds","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.354138944323347,-0.846652880029085,0.0432558573196786,1.50712484012955
"Chromosome","SL1344_3166","SL1344_3166","Involved in disulfide-bond formation. Acts by transferring its disulfide bond to other proteins. Part of a redox system composed of DsbI and DsbL that mediates formation of an essential disulfide bond in AssT","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.428970233761458,0.717291027077445,0.504790468395793,0.671110830973584
"Chromosome","SL1344_3167","SL1344_3167","Required for disulfide bond formation in some proteins. Part of a redox system composed of DsbI and DsbL that mediates formation of an essential disulfide bond in AssT","C","Energy production and conversion","Metabolism",0.999204941602324,0.590148534795852,0.590160164697764,0.91067794913746
"Chromosome","SL1344_3169","yqiC","Membrane fusogenic activity","S","Function Unknown","Poorly characterised",0.644380314761637,-0.318180655030233,1.73e-30,-7.72732707468058
"Chromosome","SL1344_3171","SL1344_3171","Protein of unknown function (DUF1449)","OU","Post-translational modification, protein turnover, and chaperones; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.999204941602324,0.0816291132136838,0.871986557950233,0.61264782750619
"Chromosome","SL1344_3172","yqiK","Flotillin","S","Function Unknown","Poorly characterised",0.999204941602324,0.158224757869278,0.98048630995855,0.364718025564522
"Chromosome","SL1344_3173","rfaE","belongs to the carbohydrate kinase PfkB family","F","Nucleotide transport and metabolism","Metabolism",3.79e-23,-7.00487951641332,8.48e-17,-6.32611563616855
"Chromosome","SL1344_3174","glnE","Involved in the regulation of glutamine synthetase GlnA, a key enzyme in the process to assimilate ammonia. When cellular nitrogen levels are high, the C-terminal adenylyl transferase (AT) inactivates GlnA by covalent transfer of an adenylyl group from ATP to specific tyrosine residue of GlnA, thus reducing its activity. Conversely, when nitrogen levels are low, the N-terminal adenylyl removase (AR) activates GlnA by removing the adenylyl group by phosphorolysis, increasing its activity. The regulatory region of GlnE binds the signal transduction protein PII (GlnB) which indicates the nitrogen status of the cell","H","Coenzyme transport and metabolism","Metabolism",0.221157862655821,-1.21727259602697,0.275577231073366,-0.984249106333409
"Chromosome","SL1344_3175","ygiF","CYTH","S","Function Unknown","Poorly characterised",0.999204941602324,-0.126824634390648,0.804442586229132,-0.82275085147475
"Chromosome","SL1344_3176","ygiM","Bacterial SH3 domain","T","Signal transduction mechanisms","Cellular processes and signaling",0.428970233761458,-0.728511794416237,0.879071389841875,-0.207067168179091
"Chromosome","SL1344_3178","bacA","Catalyzes the dephosphorylation of undecaprenyl diphosphate (UPP). Confers resistance to bacitracin","V","Defense mechanisms","Cellular processes and signaling",0.692487808718819,0.39352448340903,0.841081827076167,0.251192153708147
"Chromosome","SL1344_3180","ygiH","Catalyzes the transfer of an acyl group from acyl-ACP to glycerol-3-phosphate (G3P) to form lysophosphatidic acid (LPA). This enzyme can also utilize acyl-CoA as fatty acyl donor, but not acyl-PO(4)","I","Lipid transport and metabolism","Metabolism",0.508293460485249,-0.656022067297754,0.563514711459059,-0.618803353367284
"Chromosome","SL1344_3186","mug","Excises ethenocytosine and uracil, which can arise by alkylation or deamination of cytosine, respectively, from the corresponding mispairs with guanine in ds-DNA. It is capable of hydrolyzing the carbon-nitrogen bond between the sugar-phosphate backbone of the DNA and the mispaired base. The complementary strand guanine functions in substrate recognition. Required for DNA damage lesion repair in stationary-phase cells","L","Replication, recombination and repair ","Information storage and processing",0.999204941602324,-0.0219659365877338,0.999304589921669,0.0140952690635518
"Chromosome","SL1344_3187","yqjH","Siderophore-interacting FAD-binding domain","P","Inorganic ion transport and metabolism","Metabolism",0.807013910294056,0.317339029577375,0.651133808987183,0.578925114272242
"Chromosome","SL1344_3189","SL1344_3189","Four helix bundle sensory module for signal transduction","NT","Cell motility;Signal transduction mechanisms","Cellular processes and signaling",0.816333681185265,0.242100907660982,0.797887034182505,-0.325640255644614
"Chromosome","SL1344_3190","aer","PAS fold","T","Signal transduction mechanisms","Cellular processes and signaling",0.890650192384219,-0.152553053245715,0.845647163517675,-0.256744714154025
"Chromosome","SL1344_3192","fadH","NADH:flavin oxidoreductase / NADH oxidase family","C","Energy production and conversion","Metabolism",0.7500629562998,0.322408936477131,0.720315861160775,0.405126283951876
"Chromosome","SL1344_3193","ygjO","Specifically methylates the guanine in position 1835 (m2G1835) of 23S rRNA","J"," Translation, ribosomal structure and biogenesis","Information storage and processing",0.999204941602324,-0.198371622958759,0.988369206293153,-0.232696151269971
"Chromosome","SL1344_3194","ygjP","Protein of unknown function DUF45","S","Function Unknown","Poorly characterised",0.999204941602324,0.32559510121396,0.963428153272298,0.457963755444856
"Chromosome","SL1344_3195","ygjQ","DUF218 domain","S","Function Unknown","Poorly characterised",0.765380702071732,-0.309457885408013,0.886489670799216,-0.18725690577007
"Chromosome","SL1344_3196","ygjR","Oxidoreductase family, NAD-binding Rossmann fold","S","Function Unknown","Poorly characterised",0.228894615197053,-1.33698834513023,0.403015799651459,-0.773878095346539
"Chromosome","SL1344_3197","ygjT","Integral membrane protein TerC family","P","Inorganic ion transport and metabolism","Metabolism",0.759087180375025,-0.303569559802564,0.853962205874799,-0.233949164866394
"Chromosome","SL1344_3198","ygjU","Involved in the import of serine and threonine into the cell, with the concomitant import of sodium (symport system)","E","Amino acid transport and metabolism","Metabolism",0.999204941602324,-0.625268727968422,0.993694760276742,-0.13615991114687
"Chromosome","SL1344_3199","yqjA","SNARE associated Golgi protein","S","Function Unknown","Poorly characterised",0.999204941602324,-0.147597848362577,0.999304589921669,-0.00648302573118402
"Chromosome","SL1344_3200","yqjB","Modulates the activity of the EnvZ OmpR two-component regulatory system, probably by directly modulating EnvZ enzymatic activity and increasing stability of phosphorylated OmpR","S","Function Unknown","Poorly characterised",0.999204941602324,0.0203033940350041,0.995125012877387,-0.073268050623843
"Chromosome","SL1344_3201","yqjC","Protein of unknown function (DUF1090)","S","Function Unknown","Poorly characterised",0.893827917505501,0.149814147652133,0.894650932599869,0.180302304408986
"Chromosome","SL1344_3202","yqjE","Putative Actinobacterial Holin-X, holin superfamily III","S","Function Unknown","Poorly characterised",0.573174023834854,-0.529650930900496,0.398919747426899,-0.773845240729285
"Chromosome","SL1344_3205","yqjG","Glutathione S-transferase, C-terminal domain","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling",0.862581127589015,0.196222945565638,0.88374141242793,0.198554770052081
"Chromosome","SL1344_3206","yhaH","Protein of unknown function (DUF805)","S","Function Unknown","Poorly characterised",0.967464050230944,0.606641915645767,0.964546911402346,0.416264167093957
"Chromosome","SL1344_3208","yhaK","Pirin","S","Function Unknown","Poorly characterised",0.195202531342164,1.06844775885747,0.293524362955187,0.860540913585713
"Chromosome","SL1344_3210","yhaN","Serine dehydratase alpha chain","S","Function Unknown","Poorly characterised",0.552652118115622,0.668516838172661,0.545363838618369,0.710881762544263
"Chromosome","SL1344_3211","yhaO","Serine transporter","E","Amino acid transport and metabolism","Metabolism",0.986341789145478,-0.0322969006813958,0.909562372642853,-0.25509701604645
"Chromosome","SL1344_3212","tdcG","Serine dehydratase beta chain","E","Amino acid transport and metabolism","Metabolism",0.999204941602324,-0.195705344640558,0.988369206293153,-0.235621316826663
"Chromosome","SL1344_3213","tdcE","Pyruvate formate lyase-like","C","Energy production and conversion","Metabolism",0.999204941602324,-0.100797221603144,0.98048630995855,-0.374518202033897
"Chromosome","SL1344_3214","tdcD","Catalyzes the conversion of propionyl phosphate and ADP to propionate and ATP","F","Nucleotide transport and metabolism","Metabolism",0.358216344071175,-0.856070511707452,0.264984502547154,-0.946904982235393
"Chromosome","SL1344_3215","tdcC","Involved in the import of threonine and serine into the cell, with the concomitant import of a proton (symport system)","E","Amino acid transport and metabolism","Metabolism",0.396159451401483,0.762461754985306,0.481338929519858,0.654842470430259
"Chromosome","SL1344_3216","tdcB","Catalyzes the anaerobic formation of alpha-ketobutyrate and ammonia from threonine in a two-step reaction. The first step involved a dehydration of threonine and a production of enamine intermediates (aminocrotonate), which tautomerizes to its imine form (iminobutyrate). Both intermediates are unstable and short- lived. The second step is the nonenzymatic hydrolysis of the enamine imine intermediates to form 2-ketobutyrate and free ammonia. In the low water environment of the cell, the second step is accelerated by RidA","E","Amino acid transport and metabolism","Metabolism",0.613679745305954,0.521167078081061,0.574368765171557,-0.587506264533226
"Chromosome","SL1344_3217","tdcA","LysR substrate binding domain","K","Transcription","Information storage and processing",0.425815934554787,-0.818426803185062,0.187524643624005,-1.17840099794202
"Chromosome","SL1344_3220","garK","Glycerate kinase family","G","Carbohydrate transport and metabolism","Metabolism",0.0974198692698579,1.2062621942343,0.0979463757474778,1.1951456333561
"Chromosome","SL1344_3222","garL","Catalyzes the reversible retro-aldol cleavage of both 5- keto-4-deoxy-D-glucarate and 2-keto-3-deoxy-D-glucarate to pyruvate and tartronic semialdehyde","H","Coenzyme transport and metabolism","Metabolism",0.533485199522028,0.5832594657962,0.793009658925795,0.331911063345265
"Chromosome","SL1344_3224","SL1344_3224","pfkB family carbohydrate kinase","G","Carbohydrate transport and metabolism","Metabolism",0.914986557880096,-0.121033176201134,0.919379833666948,0.145448292997228
