seq,start,end,strand,locus_tag,com_id,type,description,locus_tag,WT_INPUT_R1,WT_INPUT_R2,WT_INPUT_R3,WT_OUTPUT_R1,WT_OUTPUT_R2,WT_OUTPUT_R3,WT_INPUT_R4,WT_OUTPUT_R4,WT_INPUT_R5,WT_OUTPUT_R5,WT_INPUT_R6,WT_OUTPUT_R6,WT_INPUT_R7,WT_OUTPUT_R7,WT_INPUT_R8,WT_OUTPUT_R8,WT_INPUT_R9,WT_OUTPUT_R9
FQ312003.1,2789558,2790239,1,SL1344_2614,yfiP,CDS,conserved hypothetical protein,SL1344_2614,288,247,229,303,138,155,248,196,205,185,299,142,302,216,336,156,292,168
FQ312003.1,2790292,2792953,1,SL1344_2615,yfiQ,CDS,hypothetical acyl-CoA synthetase,SL1344_2615,1853,1594,1325,1645,863,1086,1420,1057,1233,1048,1478,712,1527,1113,1657,1241,1582,1016
FQ312003.1,2793067,2794423,1,SL1344_2616,pssA,CDS,CDP-diacylglycerol-serine O-phosphatidyltransferase,SL1344_2616,0,0,6,2,0,2,0,5,0,0,0,1,0,2,3,0,0,3
FQ312003.1,2794467,2794791,1,SL1344_2617,yfiM,CDS,conserved hypothetical protein,SL1344_2617,120,99,89,87,41,66,104,72,53,35,106,33,68,77,88,61,75,34
FQ312003.1,2794787,2796089,-1,SL1344_2618,kgtP,CDS,alpha-ketoglutarate permease,SL1344_2618,438,408,329,343,207,216,208,199,293,203,414,159,290,266,424,279,432,257
FQ312003.1,2796192,2796648,-1,SL1344_2619,SL1344_2619,CDS,conserved hypothetical protein,SL1344_2619,72,59,25,51,30,24,22,32,56,38,52,21,48,55,50,47,47,10
FQ312003.1,2802528,2805102,-1,SL1344_2620,clpB,CDS,ClpB protein (heat shock protein f84.1),SL1344_2620,2063,1482,1319,1449,684,771,1264,924,1104,1278,1579,631,1323,1138,1808,1176,1519,822
FQ312003.1,2805231,2805963,-1,SL1344_2621,yfiH,CDS,conserved hypothetical protein,SL1344_2621,413,407,324,489,200,312,377,271,317,333,441,161,307,329,445,354,376,270
FQ312003.1,2805959,2806940,-1,SL1344_2622,rluD,CDS,ftsH suppressor protein SfhB,SL1344_2622,487,359,297,540,138,234,226,223,217,211,244,108,192,205,375,231,243,225
FQ312003.1,2808080,2808419,1,SL1344_2624,yfiA,CDS,hypothetical sigma(54) modulation protein,SL1344_2624,196,157,126,199,84,83,125,111,108,96,139,60,126,118,216,142,114,118
FQ312003.1,2808669,2809830,1,SL1344_2625,pheA,CDS,chorismate mutase-P/prephenate dehydratase,SL1344_2625,903,786,651,832,359,453,642,468,525,531,680,353,686,523,715,601,785,531
FQ312003.1,2809790,2810699,-1,SL1344_2626,SL1344_2626,CDS,conserved hypothetical protein,SL1344_2626,420,304,283,379,147,209,268,217,270,196,254,160,287,256,315,279,284,218
FQ312003.1,2810756,2811824,-1,SL1344_2627,tyrA,CDS,chorismate mutase/prephenate dehydrogenase,SL1344_2627,737,598,478,636,325,436,516,353,453,405,621,260,607,455,662,524,559,399
FQ312003.1,2811887,2812958,-1,SL1344_2628,aroF,CDS,"phospho-2-dehydro-3-deoxyheptonate aldolase, tyr-sensitive",SL1344_2628,659,524,460,439,270,303,440,329,419,399,606,218,495,340,567,392,632,326
FQ312003.1,2813397,2813916,1,SL1344_2629,yfiR,CDS,hypothetical exported protein,SL1344_2629,566,1336,1149,441,632,853,798,630,707,662,787,390,717,636,813,736,869,673
FQ312003.1,2813908,2815129,1,SL1344_2630,yfiN,CDS,hypothetical membrane protein,SL1344_2630,1657,1717,1423,1300,865,1137,1176,993,1100,927,1559,590,1258,1025,1472,1236,1329,1025
FQ312003.1,2815381,2816431,-1,SL1344_2631,int,CDS,bacteriophage integrase,SL1344_2631,714,574,509,653,294,378,473,349,386,398,485,242,448,446,625,417,607,358
FQ312003.1,2816455,2816794,-1,SL1344_2632,SL1344_2632,CDS,hypothetical exported protein,SL1344_2632,427,433,303,360,236,280,389,234,319,259,312,156,354,265,568,327,394,264
FQ312003.1,2816802,2817648,-1,SL1344_2633,SL1344_2633,CDS,hypothetical repressor protein,SL1344_2633,4,15,2,1,5,15,9,3,17,7,17,7,18,6,9,12,11,8
FQ312003.1,2817761,2818115,1,SL1344_2634,SL1344_2634,CDS,predicted bacteriophage protein,SL1344_2634,116,114,53,104,48,84,77,54,68,50,124,56,112,66,120,60,102,80
FQ312003.1,2818165,2818675,1,SL1344_2635,cIIb,CDS,bacteriophage regulatory protein,SL1344_2635,109,108,70,78,73,96,105,111,98,74,137,53,141,87,129,97,141,101
FQ312003.1,2818682,2818883,1,SL1344_2636,SL1344_2636,CDS,predicted bacteriophage protein,SL1344_2636,56,75,69,35,39,28,46,35,43,18,43,40,23,63,54,49,37,41
FQ312003.1,2818846,2819185,1,SL1344_2637,SL1344_2637,CDS,predicted bacteriophage protein,SL1344_2637,91,249,147,54,136,128,159,105,153,93,140,68,110,86,116,112,140,71
FQ312003.1,2819252,2819480,1,SL1344_2638,SL1344_2638,CDS,predicted bacteriophage protein,SL1344_2638,390,358,340,240,194,274,223,212,259,198,336,139,290,246,404,239,316,217
FQ312003.1,2819479,2819704,1,SL1344_2639,SL1344_2639,CDS,predicted bacteriophage protein,SL1344_2639,14,15,6,10,6,6,19,13,13,8,9,6,28,8,8,10,6,19
FQ312003.1,2819700,2820222,1,SL1344_2640,SL1344_2640,CDS,hypothetical bacteriophage-related protein,SL1344_2640,459,389,331,367,212,232,278,234,266,215,384,175,344,322,415,291,301,267
FQ312003.1,2820290,2823074,1,SL1344_2641,SL1344_2641,CDS,hypothetical bacteriophage replication protein,SL1344_2641,2575,2180,1963,2175,1208,1574,1885,1395,1679,1439,2110,928,1938,1602,2152,1855,2484,1569
FQ312003.1,2823087,2823573,1,SL1344_2642,gpF,CDS,bacteriophage tail protein,SL1344_2642,91,71,63,74,42,67,50,50,70,35,85,41,105,56,103,60,53,45
FQ312003.1,2823569,2824736,1,SL1344_2643,gpD,CDS,bacteriophage late control gene,SL1344_2643,1360,1167,933,1163,613,794,1052,779,868,773,1256,480,1122,884,1430,1002,1470,851
FQ312003.1,2824930,2825620,1,SL1344_2644,SL1344_2644,CDS,predicted bacteriophage protein,SL1344_2644,923,842,696,673,441,553,845,484,668,512,728,346,790,482,920,704,957,532
FQ312003.1,2825696,2825915,1,SL1344_2645,gpB,CDS,bacteriophage late control gene,SL1344_2645,52,75,52,87,38,49,47,29,58,42,61,20,36,46,98,60,91,54
FQ312003.1,2826060,2826408,-1,SL1344_2646,rpl19,CDS,50S ribosomal protein L19. Chloroplast 50S ribosomal protein L19.,SL1344_2646,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FQ312003.1,2828389,2829751,-1,SL1344_2650,ffh,CDS,signal recognition particle protein,SL1344_2650,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FQ312003.1,2829916,2830708,1,SL1344_2651,corE,CDS,hypothetical membrane protein,SL1344_2651,534,385,302,170,75,154,437,217,349,256,480,130,517,257,563,328,545,323
FQ312003.1,2830772,2832014,1,SL1344_2652,corB,CDS,hypothetical membrane protein,SL1344_2652,1608,1277,1262,1459,712,939,982,909,1085,984,1411,546,1081,946,1408,1120,1303,934
FQ312003.1,2832134,2832740,1,SL1344_2653,SL1344_2653,CDS,conserved hypothetical protein,SL1344_2653,954,771,722,863,445,534,762,586,735,529,875,293,807,557,961,643,852,558
FQ312003.1,2832774,2833365,-1,SL1344_2654,grpE,CDS,heat shock protein GrpE (heat shock protein b25.3) (hsp24),SL1344_2654,46,28,36,90,30,41,6,20,30,32,30,15,12,41,32,33,46,26
FQ312003.1,2834451,2836113,1,SL1344_2656,recN,CDS,DNA repair protein,SL1344_2656,917,638,474,746,361,399,585,357,549,470,659,280,532,405,650,566,720,384
FQ312003.1,2836261,2836600,1,SL1344_2657,smpA,CDS,small protein A,SL1344_2657,112,48,89,56,44,34,93,30,53,62,65,28,69,51,76,49,69,95
FQ312003.1,2836765,2837056,-1,SL1344_2658,rnfH,CDS,conserved hypothetical protein,SL1344_2658,273,221,198,192,102,158,169,142,170,118,168,75,132,121,226,143,178,110
FQ312003.1,2837045,2837501,-1,SL1344_2659,yfjG,CDS,conserved hypothetical protein,SL1344_2659,46,66,54,40,31,26,67,40,64,55,81,30,54,36,65,41,45,31
FQ312003.1,2837671,2838154,1,SL1344_2660,smpB,CDS,SsrA (tmRNA)-binding protein,SL1344_2660,1219,1188,978,444,315,418,806,278,736,263,908,167,759,334,1090,348,939,310
FQ312003.1,2838767,2850242,1,SL1344_2661,bapA,CDS,large repetitive protein,SL1344_2661,7948,6077,4809,6615,3259,4069,5625,4217,5087,4455,6131,2703,6044,4544,6729,5031,6757,4515
FQ312003.1,2850306,2851716,1,SL1344_2662,SL1344_2662,CDS,hypothetical type I secretion protein,SL1344_2662,502,407,363,470,252,285,372,259,334,261,386,189,384,306,360,372,447,268
FQ312003.1,2851712,2853893,1,SL1344_2663,SL1344_2663,CDS,"hypothetical type I secretion protein, ATP-binding protein",SL1344_2663,1733,1312,1210,1414,661,728,1121,887,1059,941,1342,595,1287,1009,1500,1080,1496,869
FQ312003.1,2853900,2855064,1,SL1344_2664,SL1344_2664,CDS,hypothetical type I secretion protein,SL1344_2664,895,685,469,720,360,482,649,549,649,530,713,289,652,549,853,611,813,529
FQ312003.1,2855615,2855834,-1,SL1344_2665,SL1344_2665,CDS,hypothetical positive regulator of late gene transcription,SL1344_2665,468,303,311,410,204,247,257,256,283,264,285,155,395,256,340,370,411,213
FQ312003.1,2855902,2857003,-1,SL1344_2666,SL1344_2666,CDS,hypothetical regulator of late gene expression,SL1344_2666,607,462,385,531,218,305,349,247,379,351,365,183,378,351,533,366,428,303
FQ312003.1,2856999,2857485,-1,SL1344_2667,gpU,CDS,hypothetical bacteriophage tail protein,SL1344_2667,317,272,177,315,158,186,234,181,206,198,285,109,216,186,183,232,275,200
FQ312003.1,2857481,2860289,-1,SL1344_2668,SL1344_2668,CDS,predicted bacteriophage protein,SL1344_2668,1915,1321,1217,1530,728,827,1305,845,1188,1144,1449,606,1430,1025,1433,1237,1567,1001
FQ312003.1,2860281,2860401,-1,SL1344_2669,gpE',CDS,predicted bacteriophage protein,SL1344_2669,155,92,58,123,58,76,134,56,97,99,104,40,148,91,144,95,95,79
FQ312003.1,2860415,2860718,-1,SL1344_2670,gpE,CDS,hypothetical bacteriophage tail protein,SL1344_2670,86,101,64,96,52,87,67,58,65,62,69,36,67,57,52,65,90,59
FQ312003.1,2860772,2861288,-1,SL1344_2671,SL1344_2671,CDS,probable major tail tube protein,SL1344_2671,216,151,133,181,110,126,148,136,134,107,221,91,179,151,182,135,194,153
FQ312003.1,2861297,2862470,-1,SL1344_2672,SL1344_2672,CDS,probable major tail sheath protein,SL1344_2672,639,513,397,522,278,397,424,299,400,363,442,212,421,377,561,412,483,357
FQ312003.1,2862586,2862790,-1,SL1344_2673,SL1344_2673,CDS,hypothetical DNA-invertase,SL1344_2673,125,167,153,137,72,79,119,73,117,73,130,55,139,93,104,80,124,92
FQ312003.1,2863003,2863726,1,SL1344_2674,sopE,CDS,"Type III secretion system effector protein, invasion-associated secreted protein-by rearranging the actin cytoskeleton and disrupting tight junctions",SL1344_2674,56,497,423,57,234,337,132,82,101,110,137,66,112,65,87,94,80,92
FQ312003.1,2863922,2864330,-1,SL1344_2675,SL1344_2675,CDS,hypothetical bacteriophage tail fibre protein,SL1344_2675,99,461,321,60,191,269,172,132,141,149,206,96,185,127,167,115,171,128
FQ312003.1,2864336,2865956,-1,SL1344_2676,SL1344_2676,CDS,probable bacteriophage tail fibre protein,SL1344_2676,1127,1742,1500,960,954,1122,1220,864,1177,838,1334,586,1185,991,1461,1079,1278,897
FQ312003.1,2865952,2866558,-1,SL1344_2677,gpI,CDS,hypothetical bacteriophage tail protein,SL1344_2677,317,182,173,200,107,135,190,167,191,167,200,95,150,160,230,229,254,146
FQ312003.1,2866550,2867459,-1,SL1344_2678,gpJ,CDS,bacteriophage baseplate assembly protein,SL1344_2678,482,451,299,439,230,244,308,225,359,265,364,166,372,277,513,365,421,320
FQ312003.1,2867445,2867805,-1,SL1344_2679,gpW,CDS,bacteriophage baseplate assembly protein,SL1344_2679,279,174,138,188,101,117,173,114,173,132,239,75,244,123,192,158,186,133
FQ312003.1,2867801,2868380,-1,SL1344_2680,SL1344_2680,CDS,hypothetical bacteriophage baseplate assembly protein,SL1344_2680,195,175,128,192,83,135,160,132,139,145,237,78,223,186,254,141,190,131
FQ312003.1,2868448,2868895,-1,SL1344_2681,SL1344_2681,CDS,hypothetical bacteriophage tail completion protein,SL1344_2681,133,100,90,93,45,73,72,86,65,64,89,55,99,89,87,81,120,58
FQ312003.1,2868887,2869319,-1,SL1344_2682,SL1344_2682,CDS,hypothetical bacteriophage tail protein,SL1344_2682,141,121,102,108,54,64,79,70,94,70,117,50,142,92,154,95,137,93
FQ312003.1,2869281,2869485,-1,SL1344_2683,SL1344_2683,CDS,hypothetical conserved bacteriophage protein (thought to be involved in host lysis),SL1344_2683,40,28,38,36,12,26,16,27,19,26,10,23,29,22,50,31,40,25
FQ312003.1,2869414,2869843,-1,SL1344_2684,SL1344_2684,CDS,hypothetical regulatory protein,SL1344_2684,176,129,120,142,50,84,131,93,116,100,166,76,148,68,123,103,240,109
FQ312003.1,2869839,2870214,-1,SL1344_2685,SL1344_2685,CDS,predicted bacteriophage protein,SL1344_2685,245,207,134,199,72,163,135,140,164,146,221,67,170,127,293,157,236,142
FQ312003.1,2870218,2870689,-1,SL1344_2686,nucD2,CDS,hypothetical lysozyme,SL1344_2686,420,325,267,341,187,189,323,185,263,253,341,172,361,276,398,253,387,236
FQ312003.1,2870708,2870924,-1,SL1344_2687,nucE2,CDS,possible secretion protein,SL1344_2687,39,44,34,54,17,30,55,21,33,34,47,14,44,50,44,24,19,28
FQ312003.1,2870927,2871131,-1,SL1344_2688,SL1344_2688,CDS,hypothetical bacteriophage tail protein,SL1344_2688,106,61,50,76,35,32,79,38,64,34,105,31,56,60,66,39,84,44
FQ312003.1,2871130,2871595,-1,SL1344_2689,SL1344_2689,CDS,hypothetical capsid completion protein,SL1344_2689,379,217,238,283,135,188,291,195,214,219,291,130,283,236,277,199,293,190
FQ312003.1,2871688,2872342,-1,SL1344_2690,SL1344_2690,CDS,hypothetical bacteriophage terminase,SL1344_2690,496,366,291,431,197,215,363,242,291,279,396,141,340,328,450,285,482,260
FQ312003.1,2872345,2873428,-1,SL1344_2691,SL1344_2691,CDS,hypothetical major capsid protein,SL1344_2691,413,306,262,353,168,196,287,234,235,206,335,130,317,256,310,246,370,244
FQ312003.1,2873444,2874278,-1,SL1344_2692,SL1344_2692,CDS,hypothetical capsid protein,SL1344_2692,290,252,190,240,115,113,159,127,137,138,199,106,220,129,185,160,249,149
FQ312003.1,2874420,2876187,1,SL1344_2693,SL1344_2693,CDS,probable terminase subunit,SL1344_2693,548,418,366,510,248,306,330,329,396,365,530,217,449,313,573,402,490,355
FQ312003.1,2876186,2877218,1,SL1344_2694,SL1344_2694,CDS,probable capsid portal protein,SL1344_2694,639,629,552,533,350,514,467,365,504,378,482,229,512,401,508,482,607,390
FQ312003.1,2877244,2878222,-1,SL1344_2695,SL1344_2695,CDS,hypothetical competence protein,SL1344_2695,53,42,40,34,26,45,40,36,29,29,68,22,44,27,47,38,52,36
FQ312003.1,2878211,2878793,-1,SL1344_2696,SL1344_2696,CDS,predicted bacteriophage protein,SL1344_2696,5985,5482,4586,4826,2866,3568,4208,3316,3836,3474,4640,2027,4489,3552,4894,4015,5317,3355
FQ312003.1,2879069,2879447,-1,SL1344_2697,SL1344_2697,CDS,predicted bacteriophage protein,SL1344_2697,808,923,784,711,443,628,562,382,538,413,656,302,628,463,700,431,681,416
FQ312003.1,2879424,2880480,-1,SL1344_2698,SL1344_2698,CDS,predicted bacteriophage protein,SL1344_2698,1797,1860,1608,1326,987,1277,1531,953,1207,999,1470,673,1488,1025,1601,1238,1748,1109
FQ312003.1,2880639,2880873,-1,SL1344_2699,SL1344_2699,CDS,hypothetical bacteriophage sos operon Tum protein,SL1344_2699,1403,1425,985,1245,664,910,1084,823,1015,866,1141,597,1173,881,1293,1003,1233,874
FQ312003.1,2880884,2881073,-1,SL1344_2700,SL1344_2700,CDS,predicted bacteriophage protein,SL1344_2700,68,54,38,40,30,39,40,36,31,34,34,8,45,18,41,25,29,24
FQ312003.1,2881396,2883640,-1,SL1344_2701,SL1344_2701,CDS,predicted bacteriophage protein,SL1344_2701,1380,1225,998,1141,605,797,1159,804,961,815,1320,494,966,950,1140,973,1157,799
FQ312003.1,2883630,2884488,-1,SL1344_2702,SL1344_2702,CDS,DNA adenine methylase,SL1344_2702,701,1236,953,513,686,861,791,619,734,578,836,399,815,648,870,666,870,614
FQ312003.1,2884484,2884712,-1,SL1344_2703,SL1344_2703,CDS,hypothetical bacteriophage protein,SL1344_2703,386,728,617,320,368,545,536,398,503,376,695,255,474,454,599,455,531,407
FQ312003.1,2885006,2885348,-1,SL1344_2704,SL1344_2704,CDS,hypothetical bacteriophage protein,SL1344_2704,187,399,365,129,206,267,270,151,239,196,272,140,214,210,368,212,324,166
FQ312003.1,2885311,2885608,-1,SL1344_2705,SL1344_2705,CDS,hypothetical bacteriophage protein,SL1344_2705,341,846,652,243,497,636,527,350,505,364,647,299,509,403,600,459,578,416
FQ312003.1,2885952,2886462,-1,SL1344_2706,cIIc,CDS,bacteriophage regulatory protein,SL1344_2706,200,167,166,193,117,156,183,142,192,144,200,101,250,194,266,162,224,163
FQ312003.1,2886494,2886743,-1,SL1344_2707,apl,CDS,bacteriophage regulatory protein,SL1344_2707,40,45,33,47,20,26,22,26,20,31,37,18,61,39,52,25,76,21
FQ312003.1,2886919,2887495,1,SL1344_2708,cI,CDS,bacteriophage repressor protein cI,SL1344_2708,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FQ312003.1,2887496,2888522,1,SL1344_2709,SL1344_2709,CDS,bacteriophage integrase,SL1344_2709,1563,1440,1077,1352,757,1016,1209,743,992,801,1321,516,1193,969,1231,1013,1135,914
FQ312003.1,2888518,2889730,1,SL1344_2710,SL1344_2710,CDS,conserved hypothetical protein,SL1344_2710,416,1439,1240,358,779,898,648,532,739,589,850,317,854,585,710,618,835,496
FQ312003.1,2890072,2891269,1,SL1344_2712,SL1344_2712,CDS,bacteriophage integrase,SL1344_2712,3023,2390,2123,2486,1439,1664,2025,1625,1882,1528,2546,991,2192,1726,2487,1991,2473,1795
FQ312003.1,2891272,2892970,-1,SL1344_2713,SL1344_2713,CDS,conserved hypothetical protein,SL1344_2713,250,1588,1373,152,828,1080,612,447,769,601,785,324,561,505,579,438,718,392
FQ312003.1,2892956,2893190,-1,SL1344_2714,SL1344_2714,CDS,hypothetical protein,SL1344_2714,7,48,28,18,33,25,23,17,27,32,29,22,52,21,55,17,28,22
FQ312003.1,2893176,2893725,-1,SL1344_2715,SL1344_2715,CDS,hypothetical protein,SL1344_2715,591,730,549,462,367,519,657,422,458,437,627,279,637,448,586,546,677,469
FQ312003.1,2894441,2895008,-1,SL1344_2716,SL1344_2716,CDS,bacteriophage polarity suppression protein,SL1344_2716,333,558,373,235,253,295,394,315,358,313,419,172,393,354,474,338,485,330
FQ312003.1,2895024,2895267,-1,SL1344_2717,SL1344_2717,CDS,bacteriophage gene regulatory protein,SL1344_2717,137,160,142,154,69,127,145,96,123,101,150,70,135,108,113,120,193,99
FQ312003.1,2895263,2896067,-1,SL1344_2718,SL1344_2718,CDS,probable bacteriophage capsid protein,SL1344_2718,809,727,490,686,357,433,548,424,470,529,747,256,698,614,786,601,769,505
FQ312003.1,2896801,2897353,1,SL1344_2719,SL1344_2719,CDS,predicted bacteriophage protein,SL1344_2719,101,76,65,93,63,32,100,72,65,65,87,23,127,81,80,68,114,51
FQ312003.1,2897349,2897577,1,SL1344_2720,SL1344_2720,CDS,predicted bacteriophage protein,SL1344_2720,30,15,21,39,7,10,8,15,17,6,11,3,9,7,36,16,26,21
FQ312003.1,2897573,2897894,1,SL1344_2721,SL1344_2721,CDS,hypothetical P4 bacteriophage protein,SL1344_2721,364,283,249,276,169,178,298,149,214,182,276,141,263,229,278,188,197,179
FQ312003.1,2897857,2900242,1,SL1344_2722,SL1344_2722,CDS,bacteriophage P4 DNA primase,SL1344_2722,1264,978,879,1098,534,623,879,732,728,697,1008,391,973,667,1071,826,872,745
FQ312003.1,2900733,2901979,1,SL1344_2723,SL1344_2723,pseudo,bacteriophage integrase (pseudogene),SL1344_2723,1174,872,665,951,410,547,664,571,683,614,908,318,861,614,965,719,821,573
FQ312003.1,2901980,2902619,1,SL1344_2725,SL1344_2725,CDS,conserved hypothetical protein,SL1344_2725,488,457,462,446,271,369,450,285,320,318,481,181,510,369,509,402,502,356
FQ312003.1,2903008,2904202,1,SL1344_2726,SL1344_2726,CDS,conserved hypothetical protein,SL1344_2726,2323,3132,2425,1748,1533,2048,2305,1379,1985,1570,2436,966,2433,1491,2495,1681,2648,1572
FQ312003.1,2904536,2905364,-1,SL1344_2727,SL1344_2727,CDS,conserved hypothetical protein,SL1344_2727,1654,1943,1654,1303,1088,1396,1658,943,1419,1085,1541,646,1487,1154,1744,1279,1523,1067
FQ312003.1,2905814,2906030,1,SL1344_2728,SL1344_2728,CDS,conserved hypothetical protein,SL1344_2728,122,99,56,75,59,59,69,52,89,77,114,40,80,63,119,85,96,51
FQ312003.1,2906065,2908135,1,SL1344_2729,SL1344_2729,CDS,hypothetical inner membrane protein,SL1344_2729,1321,1075,1009,1167,650,765,1123,881,976,884,1078,564,1194,927,1459,1076,1220,803
FQ312003.1,2908637,2909921,1,SL1344_2730,SL1344_2730,CDS,hypothetical ATPase,SL1344_2730,609,789,706,478,386,539,459,286,498,433,549,228,562,355,557,421,547,379
FQ312003.1,2909965,2910784,1,SL1344_2731,SL1344_2731,CDS,conserved hypothetical protein,SL1344_2731,295,1243,940,256,650,719,512,368,637,476,712,241,636,373,619,489,695,483
FQ312003.1,2910938,2911229,-1,SL1344_2732,SL1344_2732,CDS,hypothetical transcriptional regulator,SL1344_2732,606,669,580,575,463,476,393,343,415,379,421,255,452,433,443,464,585,354
FQ312003.1,2911389,2911674,1,SL1344_2733,SL1344_2733,CDS,regulator for maltose metabolism,SL1344_2733,110,79,85,103,44,38,82,36,66,34,42,46,114,56,89,63,103,82
FQ312003.1,2911786,2912308,1,SL1344_2734,SL1344_2734,CDS,glucitol/sorbitol permease IIC component,SL1344_2734,312,277,199,203,110,153,260,170,212,151,325,91,202,190,241,180,291,186
FQ312003.1,2912304,2912679,1,SL1344_2735,SL1344_2735,CDS,hypothetical PTS enzyme III glucitol,SL1344_2735,97,67,55,67,25,61,65,56,65,36,55,27,75,36,83,47,55,51
FQ312003.1,2912675,2913656,1,SL1344_2736,SL1344_2736,CDS,glucitol/sorbitol-specific phosphotransferase enzyme IIB component,SL1344_2736,49,49,32,62,19,40,38,34,44,35,25,23,57,41,43,62,62,45
FQ312003.1,2913666,2914680,1,SL1344_2737,SL1344_2737,CDS,hypothetical dehydrogenase,SL1344_2737,559,532,474,444,264,377,534,360,454,398,607,246,599,489,511,399,610,416
FQ312003.1,2914974,2916177,1,SL1344_2738,SL1344_2738,CDS,hypothetical hexulose 6 phosphate synthase,SL1344_2738,221,1635,1417,157,769,1037,761,497,689,590,790,285,773,465,639,451,742,385
FQ312003.1,2916250,2916886,-1,SL1344_2739,hxlA,CDS,3-hexulose-6-phosphate synthase,SL1344_2739,425,683,605,402,337,537,484,486,467,434,541,286,553,365,569,457,722,449
FQ312003.1,2916909,2917473,-1,SL1344_2740,hxlB,CDS,6-phospho 3-hexuloisomerase,SL1344_2740,367,384,298,295,216,266,310,253,334,288,331,135,290,301,370,317,434,332
FQ312003.1,2917472,2918315,-1,SL1344_2741,SL1344_2741,CDS,hypothetical glucose-6-phosphate isomerase,SL1344_2741,58,61,49,67,38,32,67,35,58,46,67,14,51,45,61,41,34,50
FQ312003.1,2918444,2919986,-1,SL1344_2742,SL1344_2742,CDS,"PTS system, glucose-specific IIbc component",SL1344_2742,1223,1017,897,1030,560,666,1006,606,876,773,1109,460,978,741,997,837,1040,717
FQ312003.1,2920208,2921888,1,SL1344_2743,SL1344_2743,CDS,hypothetical solute-binding protein,SL1344_2743,989,815,659,830,420,487,719,488,631,589,777,354,735,474,853,618,748,552
