Gene ID,Gene,Product,Ins_count,read_count,Ins_count,read_count,Ins_count,read_count,,,Ins_count,read_count,Ins_count,read_count,Ins_count,read_count,,,Ins_count,read_count,Ins_count,read_count,Ins_count,read_count,,,,
STM14_2407,yedP,mannosyl-3-phosphoglycerate phosphatase,4,845,4,1060,4,1268,1.71,,6,430,5,333,4,523,0.5,,4,778,4,1065,4,1242,1.64,,0.05,
STM14_2408,-,putative inner membrane protein,12,6089,9,8077,8,6990,1.84,,22,1856,19,3063,13,4507,0.33,,12,6116,10,8509,8,7682,1.88,,0.04,
STM14_2409,-,putative cytoplasmic protein,1,180,1,104,1,239,0.61,,2,126,1,56,1,18,-0.33,,1,202,1,105,1,208,0.69,,0.2,
STM14_2410,yedI,hypothetical protein,3,4275,1,9086,1,15732,3.64,,9,760,8,764,4,847,0.65,,2,4189,1,9250,1,16162,3.63,,0,
STM14_2411,-,hypothetical protein,0,0,0,0,0,0,-6.54,,3,97,2,88,1,237,0.17,,0,0,0,0,1,2,-6.38,,0.04,
STM14_2412,yedA,hypothetical protein,4,361,3,516,3,421,-1.12,,10,1856,8,1673,6,1302,0.96,,3,395,3,524,3,451,-1.03,,0.45,
STM14_2413,vsr,DNA mismatch endonuclease,2,264,1,254,1,80,0.27,,3,674,3,1409,1,1405,2.24,,1,249,2,304,1,84,0.31,,0.08,
STM14_2414,dcm,DNA cytosine methylase,10,1230,6,530,5,351,-0.36,,20,750,12,643,3,519,-0.65,,10,1286,7,581,4,305,-0.3,,0.47,
STM14_2415,yedJ,hypothetical protein,1,51,1,28,0,0,-3.06,,4,164,3,123,2,153,-0.69,,1,51,1,32,0,0,-3,,0.54,
STM14_2416,-,putative inner membrane protein,1,41,0,0,0,0,-3.15,,1,286,1,102,1,72,1.14,,1,45,0,0,0,0,-3.07,,0.84,
STM14_2417,-,hypothetical protein,0,0,0,0,0,0,-2.81,,1,4,0,0,0,0,-1.38,,0,0,0,0,0,0,-2.81,,0.5,
STM14_2418,ompS,putative porin,17,2421,7,1315,5,886,-0.4,,33,2599,30,2958,19,2928,0.18,,17,2539,7,1360,5,934,-0.34,,0.36,
STM14_2419,-,putative cold-shock protein,1,9,1,45,1,55,-1.87,,3,105,3,69,1,23,0.24,,1,5,1,39,1,59,-2.4,,0.95,
STM14_2420,cspB,putative cold-shock protein,2,74,0,0,0,0,-3.31,,2,279,2,224,2,385,1.02,,2,64,0,0,0,0,-3.44,,0.72,
STM14_2421,-,hypothetical protein,1,20,0,0,0,0,-1.64,,1,18,1,7,0,0,-0.84,,1,14,0,0,0,0,-1.91,,0.98,
STM14_2422,umuC,DNA polymerase V subunit UmuC,8,297,1,66,1,183,-2.35,,16,762,14,599,8,910,-0.36,,7,296,2,62,1,160,-2.4,,0.83,
STM14_2423,umuD,DNA polymerase V subunit UmuD,3,72,2,17,1,84,-3.17,,5,167,4,288,4,563,-0.97,,3,82,1,15,1,70,-3.14,,0.46,
STM14_2424,-,putative cytoplasmic protein,0,0,0,0,0,0,-4.97,,1,22,1,8,0,0,-1.3,,0,0,0,0,0,0,-4.97,,0.09,
STM14_2425,-,hypothetical protein,0,0,0,0,0,0,-7.03,,2,70,2,121,2,218,-0.48,,0,0,0,0,0,0,-7.03,,0.01,
STM14_2427,-,hypothetical protein,1,14,1,12,1,46,-1.1,,1,21,1,12,0,0,-1.27,,1,13,1,14,1,51,-1.06,,0.84,
STM14_2428,-,hypothetical protein,7,482,6,539,6,370,-0.17,,14,918,12,587,5,693,0.52,,7,524,6,537,6,407,-0.08,,0.26,
STM14_2429,-,hypothetical protein,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_2430,-,putative tail fiber assembly protein,1,4,0,0,0,0,-5.55,,2,71,2,81,2,209,-0.55,,1,6,0,0,0,0,-5.3,,0.08,
STM14_2431,-,hypothetical protein,5,591,3,1094,3,615,-0.45,,17,755,13,446,5,505,-0.66,,6,508,3,1033,3,608,-0.61,,0.53,
STM14_2432,-,hypothetical protein,3,261,2,126,2,290,-0.44,,6,356,4,924,1,1789,0.95,,3,243,1,111,2,285,-0.56,,0.3,
STM14_2434,-,hypothetical protein,4,447,3,662,2,562,-0.72,,7,1768,7,1977,5,2127,1.13,,3,405,3,698,2,583,-0.78,,0.34,
STM14_2435,-,putative base plate assembly protein,2,115,0,0,0,0,-4.35,,5,135,4,40,0,0,-2.61,,2,139,0,0,0,0,-4.19,,0.09,
STM14_2436,-,tail protein,6,276,3,524,1,425,-0.34,,8,249,4,304,2,282,-0.72,,6,268,3,506,1,431,-0.38,,0.49,
STM14_2437,-,hypothetical protein,4,547,3,354,3,550,0.53,,7,801,3,502,3,989,1.1,,4,649,3,348,3,522,0.67,,0.11,
STM14_2438,-,phage related tail protein,9,700,7,602,4,499,-0.96,,14,1844,13,2256,7,2346,0.67,,9,765,7,643,4,489,-0.86,,0.44,
STM14_2439,-,hypothetical protein,3,1826,4,1328,2,950,2.42,,5,231,5,328,2,886,0.02,,3,1997,3,1423,3,923,2.52,,0.02,
STM14_2440,-,tail tube protein,3,85,2,145,1,7,-1.66,,4,188,4,187,3,140,-0.46,,3,104,2,139,1,12,-1.45,,0.87,
STM14_2441,-,tail sheat protein,7,1846,5,1424,4,994,0.23,,21,1878,17,1397,11,1083,0.25,,7,1911,6,1393,4,1003,0.26,,0.22,
STM14_2442,-,hypothetical protein,1,314,1,39,1,24,1.51,,2,15,0,0,0,0,-3.13,,1,390,1,38,1,34,1.74,,0.28,
STM14_2443,-,hypothetical protein,0,0,0,0,0,0,-8.16,,3,318,1,169,1,24,-0.48,,0,0,1,1,0,0,-7.84,,0,
STM14_2444,-,hypothetical protein,0,0,0,0,0,0,-8.53,,4,340,4,351,4,389,-0.09,,0,0,0,0,0,0,-8.53,,0,
STM14_2445,-,hypothetical protein,1,88,1,45,1,63,-1.97,,5,429,4,711,3,938,0.96,,1,77,1,44,1,62,-2.11,,0.78,
STM14_2446,-,hypothetical protein,0,0,0,0,0,0,-1.23,,0,0,0,0,0,0,-1.23,,0,0,0,0,0,0,-1.23,,0.89,
STM14_2447,-,hypothetical protein,0,0,0,0,0,0,-7.26,,1,169,1,136,1,123,0.01,,0,0,0,0,0,0,-7.26,,0.01,
STM14_2448,-,major capsid protein precursor,1,32,1,26,0,0,-4.75,,10,865,8,441,5,528,0.19,,1,32,1,34,0,0,-4.64,,0.22,
STM14_2449,-,pro-head protease,1,98,1,22,0,0,-3.28,,7,368,5,181,4,141,-0.53,,1,122,1,26,0,0,-3.02,,0.53,
STM14_2450,-,portal protein,7,1321,4,859,4,243,-0.36,,12,1557,8,1024,7,1034,0.07,,6,1367,4,918,4,233,-0.31,,0.37,
STM14_2451,-,hypothetical protein,3,252,2,202,1,127,-0.92,,3,586,3,438,3,260,0.24,,2,267,2,225,1,104,-0.86,,0.5,
STM14_2452,-,terminase large subunit,4,506,4,684,3,955,-1.23,,19,1325,14,2179,12,2831,0.26,,6,528,3,702,3,935,-1.19,,0.61,
STM14_2453,-,hypothetical protein,4,4584,2,2862,1,1726,2.83,,6,513,5,493,5,468,-0.02,,3,4452,2,2823,1,1783,2.8,,0.02,
STM14_2454,-,hypothetical protein,4,687,2,2194,2,1861,1.43,,7,365,7,508,3,621,0.09,,4,667,2,2201,2,1999,1.42,,0.08,
STM14_2455,-,hypothetical protein,5,510,4,410,3,353,-0.72,,8,470,8,767,5,922,-0.38,,5,479,4,378,3,355,-0.81,,0.56,
STM14_2456,-,hypothetical protein,0,0,0,0,0,0,-3.37,,1,19,0,0,0,0,-0.76,,0,0,0,0,0,0,-3.37,,0.42,
STM14_2457,-,hypothetical protein,4,2664,4,2688,2,2518,2.41,,6,746,5,707,4,566,0.51,,5,2806,4,2586,2,2610,2.44,,0.02,
STM14_2458,-,lysis protein,5,297,5,319,4,301,-0.93,,9,863,9,513,6,214,0.15,,5,283,5,327,4,313,-0.95,,0.53,
STM14_2459,-,lytic enzyme (putative glycohydrolase),1,106,1,49,1,51,-1,,5,291,2,134,1,161,0.45,,1,98,1,75,1,41,-0.93,,0.49,
STM14_2460,-,lysis protein (holin),0,0,0,0,0,0,-6.93,,2,209,2,78,0,0,-0.41,,0,0,0,0,0,0,-6.93,,0.01,
STM14_2461,-,hypothetical protein,0,0,0,0,0,0,-6.56,,2,51,2,15,0,0,-1.93,,0,0,0,0,0,0,-6.56,,0.01,essential
STM14_2462,-,hypothetical protein,2,304,1,326,1,156,0.45,,3,294,3,334,2,588,0.62,,2,289,1,299,1,178,0.39,,0.16,
STM14_2463,-,hypothetical protein,4,499,3,1122,1,844,1.14,,4,360,4,845,3,1424,0.81,,4,521,3,1217,1,860,1.21,,0.07,
STM14_2464,-,hypothetical protein,2,8,0,0,0,0,-5.19,,5,86,4,64,0,0,-1.39,,1,9,0,0,0,0,-5.1,,0.07,
STM14_2465,-,hypothetical protein,7,563,2,310,2,215,-1.5,,11,1594,10,1200,6,1417,0.26,,6,564,2,307,2,223,-1.5,,0.71,
STM14_2466,-,crossover junction protein,0,0,0,0,0,0,-4.98,,0,0,0,0,0,0,-4.98,,0,0,0,0,0,0,-4.98,,0.01,essential
STM14_2467,-,putative DNA methyl transferase,6,1037,4,861,3,474,0.19,,13,1660,11,809,4,83,0.32,,6,1049,4,835,3,458,0.18,,0.22,
STM14_2468,-,putative transcriptional activator,6,199,3,363,3,524,-1.07,,9,1286,5,837,1,38,0.53,,5,212,3,355,3,570,-1.01,,0.5,
STM14_2469,-,putative replication protein,4,193,2,223,2,678,-1.39,,6,568,6,661,4,666,0,,3,183,2,192,2,684,-1.5,,0.74,
STM14_2470,-,conserved hypothetical protein,1,146,1,26,0,0,-0.8,,2,23,1,10,0,0,-2.78,,1,136,1,13,0,0,-1.13,,0.91,
STM14_2471,-,hypothetical protein,13,405,7,175,3,94,-2.37,,23,1393,20,1441,12,1127,-0.03,,13,344,6,180,3,91,-2.5,,0.87,
STM14_2472,-,putative phage-encoded DNA-binding protein,1,56,0,0,0,0,-4.05,,4,187,4,339,2,224,0.29,,1,68,0,0,0,0,-3.88,,0.4,
STM14_2473,-,DNA binding protein,1,1,0,0,0,0,-6.16,,1,14,1,9,0,0,-3.5,,1,3,1,1,0,0,-5.31,,0.01,essential
STM14_2474,-,regulatory protein,1,7,0,0,0,0,-2.97,,1,50,1,60,1,18,0.87,,1,8,0,0,0,0,-2.83,,0.87,
STM14_2475,-,hypothetical protein,2,12,0,0,0,0,-5.85,,4,391,2,327,2,182,0.39,,2,9,0,0,0,0,-6.01,,0.08,
STM14_2476,-,hypothetical protein,2,195,1,81,0,0,-0.87,,4,138,3,147,2,105,-0.24,,2,218,1,62,0,0,-0.89,,0.58,
STM14_2477,-,hypothetical protein,2,6,1,1,0,0,-5.81,,6,128,3,103,2,60,-1,,2,10,1,2,0,0,-5.28,,0.05,
STM14_2478,-,hypothetical protein,0,0,0,0,0,0,-6.05,,3,88,2,73,1,237,0.5,,0,0,0,0,0,0,-6.05,,0.07,
STM14_2479,-,hypothetical protein,8,5141,6,4904,5,5030,2.35,,9,1016,8,1015,6,630,-0.03,,8,5507,6,4928,5,5406,2.42,,0.03,
STM14_2480,-,hypothetical protein,3,338,2,103,2,60,-1.23,,7,851,6,884,3,775,0.86,,3,323,2,95,2,68,-1.28,,0.52,
STM14_2481,-,hypothetical protein,9,1372,7,1814,7,1991,0.43,,14,1177,12,1240,9,1153,0.05,,8,1364,7,1832,7,1927,0.42,,0.2,
STM14_2482,-,endodeoxyribonuclease,4,1158,3,798,2,345,0.8,,10,604,8,429,3,414,-0.01,,4,1170,3,857,2,414,0.86,,0.15,
STM14_2483,-,hypothetical protein,5,650,3,1154,3,897,0.66,,6,602,6,681,4,362,0.23,,6,686,3,1264,3,886,0.74,,0.15,
STM14_2484,-,integrase protein,10,877,2,546,2,736,-0.68,,17,1095,14,920,8,816,-0.24,,10,950,2,530,2,717,-0.62,,0.5,
STM14_2485,yeeI,putative inner membrane protein,5,580,4,1034,3,1018,0.56,,8,355,8,655,4,549,-0.15,,5,678,4,1001,3,1043,0.68,,0.19,
STM14_2489,-,putative endoprotease,1,171,1,211,1,278,0.93,,2,215,1,193,1,233,1.07,,1,182,1,227,1,277,1.02,,0.07,
STM14_2490,-,putative DNA-binding protein,4,179,2,125,2,102,-1.86,,7,1365,6,1383,5,1289,1.29,,4,189,2,134,2,91,-1.8,,0.64,
STM14_2491,-,TPR repeat-containing protein,15,1121,10,1552,9,1379,-0.47,,30,3765,23,3131,14,2949,0.99,,13,1043,10,1494,9,1351,-0.55,,0.3,
STM14_2492,-,putative periplasmic protein,9,3291,6,4590,3,3898,1.45,,23,2037,17,1538,7,1073,0.38,,9,3316,6,4702,3,3901,1.47,,0.06,
STM14_2493,-,hypothetical protein,0,0,0,0,0,0,-6.09,,1,58,1,132,1,79,0.19,,0,0,0,0,0,0,-6.09,,0.06,
STM14_2494,-,hypothetical protein,2,184,1,206,1,113,0.09,,3,85,3,80,1,53,-1.08,,2,192,1,214,1,126,0.16,,0.4,
STM14_2495,amn,AMP nucleosidase,8,2573,5,1895,3,2192,0.67,,21,1037,18,1290,9,1585,-0.33,,7,2624,5,2054,3,2186,0.72,,0.19,
STM14_2496,-,putative cytoplasmic protein,3,1324,2,551,2,133,1.85,,4,351,3,284,1,18,0.14,,3,1279,2,484,2,122,1.76,,0.05,
STM14_2497,-,hypothetical protein,3,121,1,28,0,0,-3.09,,9,755,6,1255,5,1558,1.18,,3,139,1,23,0,0,-3.06,,0.86,
STM14_2498,-,hypothetical protein,1,10,0,0,0,0,-2.68,,1,2,1,3,0,0,-3.17,,1,13,0,0,0,0,-2.5,,0.32,
STM14_2500,yeeO,hypothetical protein,9,10641,5,9443,4,9050,3.44,,17,1793,12,1404,8,1437,0.81,,9,11088,5,9821,4,9077,3.5,,0,
STM14_2501,-,hypothetical protein,2,47,0,0,0,0,-3.76,,2,80,2,79,1,120,-0.72,,2,46,0,0,0,0,-3.78,,0.32,
STM14_2503,erfK,hypothetical protein,2,559,1,301,1,114,-1.49,,11,1749,10,2064,8,3200,0.81,,3,547,1,311,1,116,-1.49,,0.61,
STM14_2504,cobT,nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,6,745,2,602,2,277,-0.14,,14,770,11,902,7,606,0.18,,6,783,2,596,2,338,-0.07,,0.3,
STM14_2505,cobS,cobalamin synthase,7,1861,5,1340,5,1332,0.55,,10,923,8,1265,5,970,-0.13,,7,1789,4,1346,5,1417,0.52,,0.2,
STM14_2506,cobU,adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase,2,394,2,312,2,144,-0.3,,5,323,4,287,2,138,-0.51,,2,380,2,308,2,136,-0.34,,0.44,
STM14_2507,cbiP,cobyric acid synthase,9,2572,7,2463,5,2294,1.65,,16,941,13,825,9,845,0.16,,9,2553,7,2395,5,2204,1.63,,0.06,
STM14_2508,cbiO,cobalt transporter ATP-binding subunit,6,453,4,1247,4,859,0,,10,553,9,447,4,456,-0.36,,6,419,4,1191,4,902,-0.08,,0.35,
STM14_2509,cbiQ,vitamin B12 biosynthetic protein,3,900,4,1297,2,935,1.15,,9,215,5,248,1,141,-1.07,,3,948,3,1379,2,934,1.23,,0.17,
STM14_2510,cbiN,cobalt transport protein CbiN,4,2854,3,2413,3,2131,2.06,,5,913,5,961,5,818,0.54,,4,2917,3,2516,3,2228,2.11,,0.03,
STM14_2511,cbiM,cobalt transport protein CbiM,2,148,1,53,0,0,-2.18,,5,297,5,283,2,286,-0.04,,1,146,1,55,0,0,-2.18,,0.97,
STM14_2512,cbiL,cobalt-precorrin-2 C(20)-methyltransferase,3,481,1,214,2,211,-0.02,,7,485,4,289,3,274,0.15,,2,487,1,242,1,201,0.04,,0.28,
STM14_2513,cbiK,vitamin B12 biosynthetic protein,3,216,1,157,1,14,-1.02,,4,158,4,138,1,28,-1.25,,2,236,1,162,1,13,-0.94,,0.79,
STM14_2514,cbiJ,cobalt-precorrin-6x reductase,6,435,2,229,1,30,-0.91,,6,339,6,379,2,105,-0.73,,6,425,2,210,2,40,-0.93,,0.68,
STM14_2515,cbiH,precorrin-3B C17-methyltransferase,5,258,2,123,2,35,-2.41,,8,1673,8,1792,4,2222,0.96,,6,308,2,144,2,33,-2.2,,0.88,
STM14_2516,cbiG,cobalamin biosynthesis protein CbiG,3,18,1,1,0,0,-5.53,,8,399,6,505,3,310,0.33,,3,26,0,0,0,0,-5.54,,0.11,
STM14_2517,cbiF,vitamin B12 biosynthetic protein,3,79,0,0,1,1,-5.74,,11,701,8,775,6,451,-0.22,,3,79,0,0,0,0,-5.85,,0.06,
STM14_2518,cbiT,cobalt-precorrin-6Y C(15)-methyltransferase,1,45,0,0,0,0,-3.33,,3,889,3,704,2,1234,3.11,,1,29,0,0,0,0,-3.7,,0.93,
STM14_2519,cbiE,cobalt-precorrin-6Y C(5)-methyltransferase,0,0,0,0,0,0,-5.53,,1,11,1,17,1,15,-1.7,,1,2,0,0,0,0,-4.54,,0.06,
STM14_2520,cbiD,cobalt-precorrin-6A synthase,3,188,2,243,2,41,-2.94,,15,1821,12,1593,8,1197,0.32,,2,222,2,197,2,45,-2.88,,0.76,
STM14_2521,cbiC,precorrin-8X methylmutase,4,201,2,301,3,130,-1.37,,5,1208,4,1144,4,1070,1.06,,4,179,2,309,2,125,-1.47,,0.54,
STM14_2522,cbiB,CbiB,6,931,3,1538,2,1699,0.92,,9,543,5,405,3,111,-0.52,,5,1012,3,1651,2,1854,1.04,,0.16,
STM14_2523,cbiA,"cobyrinic acid a,c-diamide synthase",3,67,0,0,0,0,-4.99,,7,277,5,226,3,257,-0.63,,3,68,0,0,0,0,-4.98,,0.12,
STM14_2524,-,hypothetical protein,1,72,0,0,0,0,-2.67,,3,176,3,187,2,200,1.13,,1,72,0,0,0,0,-2.67,,0.99,
STM14_2525,pocR,transcriptional regulator,7,222,2,92,1,121,-2.53,,16,3040,12,3742,9,3600,1.81,,6,199,2,124,1,109,-2.52,,0.8,
STM14_2526,pduF,propanediol diffusion facilitator,7,2287,7,2815,6,1959,0.69,,17,2347,13,3487,12,4743,0.93,,7,2262,6,2746,5,2021,0.67,,0.11,
STM14_2527,pduA,polyhedral body protein,1,3,0,0,0,0,-4.96,,1,43,1,22,1,16,-1.1,,1,2,0,0,0,0,-5.14,,0.09,
STM14_2528,pudB,polyhedral body protein,1,67,1,182,1,450,-0.89,,6,243,6,313,4,356,0.42,,1,73,1,178,1,441,-0.83,,0.46,
STM14_2529,pduC,propanediol dehydratase large subunit,6,2627,2,3030,2,2823,2.01,,7,1111,6,1441,4,3977,1,,5,2803,2,3101,2,2867,2.08,,0.02,
STM14_2530,pduD,propanediol dehydratase medium subunit,4,1732,4,2265,4,1542,1.18,,6,792,6,752,4,419,-0.16,,4,1518,4,2174,4,1515,1.05,,0.12,
STM14_2531,pduE,propanediol dehydratase small subunit,3,384,3,609,3,241,0.42,,4,271,4,521,3,505,0.16,,3,402,3,654,3,202,0.47,,0.19,
STM14_2532,pduG,propanediol dehydratase reactivation protein,5,730,4,670,3,982,-0.23,,13,1714,9,1669,7,1776,0.99,,5,632,4,652,3,987,-0.36,,0.25,
STM14_2533,pduH,propanediol dehydratase reactivation protein,1,91,1,86,1,51,-0.94,,2,64,2,69,1,18,-1.48,,1,78,1,85,1,42,-1.11,,0.86,
STM14_2534,pduJ,polyhedral body protein,1,23,0,0,0,0,-5.23,,2,402,2,508,2,485,0.8,,1,20,0,0,0,0,-5.32,,0.18,
STM14_2535,pduK,polyhedral body protein,1,26,0,0,0,0,-3.77,,2,129,1,62,1,27,-0.14,,1,39,0,0,0,0,-3.44,,0.45,
STM14_2536,pduL,propanediol utilization protein,3,185,3,127,1,161,-1.39,,5,706,5,587,3,477,0.58,,3,196,3,139,1,161,-1.3,,0.6,
STM14_2537,pduM,propanediol utilization protein,0,0,0,0,0,0,-4.79,,2,76,2,90,1,5,1.19,,0,0,0,0,0,0,-4.79,,0.31,
STM14_2538,pduN,polyhedral body protein,1,33,0,0,0,0,-4.42,,2,55,1,17,0,0,-2.72,,1,42,1,2,0,0,-3.79,,0.1,
STM14_2539,pduO,propanediol utilization protein,2,91,1,10,1,1,-3.65,,7,465,7,419,4,631,0.16,,2,87,1,21,0,0,-3.5,,0.5,
STM14_2540,pduP,CoA-dependent propionaldehyde dehydrogenase,3,36,0,0,0,0,-4.63,,5,120,4,44,1,5,-1.7,,2,41,0,0,0,0,-4.52,,0.1,
STM14_2541,pduQ,propanol dehydrogenase,1,51,0,0,0,0,-4.57,,5,297,4,278,3,124,0.08,,1,83,0,0,0,0,-4.15,,0.28,
STM14_2542,pduS,polyhedral body protein,2,65,1,12,1,25,-2.66,,8,210,5,158,3,164,-0.3,,2,40,1,16,1,20,-2.97,,0.68,
STM14_2543,pduT,polyhedral body protein,4,258,3,339,2,199,0.81,,6,280,5,516,3,482,1.19,,4,299,3,340,2,216,0.95,,0.08,
STM14_2544,pduU,polyhedral body protein,3,183,2,98,0,0,-0.06,,4,95,3,102,2,77,0.02,,3,183,2,93,0,0,-0.09,,0.31,
STM14_2545,pduV,propanediol utilization protein,2,101,1,59,0,0,-1.21,,2,238,1,169,1,20,0.42,,2,118,1,57,0,0,-1.08,,0.56,
STM14_2546,pduW,propionate kinase,5,941,4,575,3,235,-0.44,,12,907,9,857,6,838,-0.12,,5,875,4,628,3,259,-0.45,,0.42,
STM14_2547,pduX,propanediol utilization protein,5,2177,4,2381,4,2199,1.72,,13,557,10,584,8,457,-0.29,,6,2285,4,2406,5,2214,1.77,,0.07,
STM14_2548,yeeX,hypothetical protein,0,0,0,0,0,0,-6.83,,4,50,2,66,0,0,-1.59,,0,0,0,0,0,0,-6.83,,0.01,essential
STM14_2549,-,hypothetical protein,4,182,3,57,1,5,-1.31,,4,72,3,32,2,24,-2.15,,3,144,3,64,1,4,-1.49,,0.86,
STM14_2550,yeeA,putative inner membrane protein,5,680,3,837,3,408,-0.53,,12,2163,12,2441,9,1581,1.13,,5,704,4,786,3,409,-0.53,,0.29,
STM14_2551,sbmC,DNA gyrase inhibitor,3,301,1,388,1,672,-0.18,,4,694,3,614,2,561,0.72,,2,341,1,429,1,686,-0.02,,0.24,
STM14_2552,dacD,D-alanyl-D-alanine carboxypeptidase,5,931,2,722,1,549,0.3,,9,565,9,632,5,543,-0.19,,5,937,2,672,1,498,0.26,,0.25,
STM14_2553,phsC,thiosulfate reductase cytochrome B subunit,7,917,5,530,4,316,-0.65,,13,1399,10,1402,6,1374,0.35,,7,946,4,517,4,295,-0.64,,0.41,
STM14_2554,phsB,thiosulfate reductase electron transport protein,2,178,2,68,1,41,-1.76,,10,599,7,818,5,902,0.8,,2,199,2,56,1,29,-1.79,,0.71,
STM14_2555,phsA,thiosulfate reductase precursor,10,404,4,356,3,212,-1.55,,21,842,17,943,11,967,-0.28,,10,374,4,331,3,197,-1.66,,0.85,
STM14_2556,-,hypothetical protein,0,0,0,0,0,0,-5.08,,0,0,1,21,0,0,-3.74,,0,0,0,0,0,0,-5.08,,0.02,essential
STM14_2557,sopA,secreted effector protein,12,1681,7,1999,8,2206,0.48,,17,2081,12,1384,10,1437,0.44,,12,1667,7,2169,8,2192,0.51,,0.16,
STM14_2558,-,hypothetical protein,5,425,2,504,2,170,0.05,,5,349,5,136,2,79,-0.8,,5,466,2,528,2,164,0.14,,0.37,
STM14_2559,sbcB,exonuclease I,10,2111,5,1765,2,922,0.77,,17,675,13,552,8,340,-0.86,,10,2173,5,1869,2,930,0.82,,0.22,
STM14_2560,yeeF,putative amino acid transport protein,4,297,2,97,1,17,-2.38,,15,488,9,378,3,164,-1.05,,4,308,2,80,1,12,-2.48,,0.68,
STM14_2561,-,hypothetical protein,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_2562,-,hypothetical protein,4,530,3,438,1,334,-0.25,,4,653,4,788,3,640,0.28,,3,585,3,453,1,317,-0.15,,0.31,
STM14_2563,yeeY,putative transcriptional regulator,5,496,3,553,3,425,0.46,,10,182,9,227,5,327,-0.83,,4,484,3,609,3,415,0.48,,0.28,
STM14_2564,yeeZ,putative dehydratase,5,672,4,443,2,390,0.19,,9,380,6,239,1,88,-0.79,,5,674,4,495,2,370,0.23,,0.34,
STM14_2565,hisG,ATP phosphoribosyltransferase,5,269,2,56,0,0,-0.71,,3,55,2,168,1,51,-1.04,,5,291,2,65,0,0,-0.58,,0.63,
STM14_2566,hisD,histidinol dehydrogenase,7,302,4,183,2,81,-1.79,,13,1064,11,1048,7,829,0.39,,5,298,3,193,3,85,-1.77,,0.79,
STM14_2567,hisC,histidinol-phosphate aminotransferase,10,850,3,915,2,1166,-0.32,,15,1571,14,977,9,696,0.16,,9,892,3,973,2,1241,-0.24,,0.34,
STM14_2568,hisB,imidazole glycerol-phosphate dehydratase/histidinol phosphatase,5,2205,3,1630,3,1134,1.56,,8,889,7,1068,6,839,0.54,,5,2260,3,1726,3,1057,1.59,,0.05,
STM14_2569,hisH,imidazole glycerol phosphate synthase subunit HisH,3,767,3,460,2,143,1.43,,3,495,2,399,2,78,0.91,,3,753,3,511,2,163,1.48,,0.05,
STM14_2570,hisA,1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase,4,405,2,937,2,1064,0.23,,9,479,7,430,4,610,-0.04,,4,404,2,983,2,1047,0.24,,0.25,
STM14_2571,hisF,imidazole glycerol phosphate synthase subunit HisF,2,213,3,200,2,217,-0.39,,5,244,2,110,1,26,-0.83,,2,226,2,208,3,198,-0.33,,0.5,
STM14_2572,hisI,bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase protein,2,118,1,306,1,184,-1.35,,4,554,4,367,2,521,0.21,,1,108,1,307,1,185,-1.42,,0.68,
STM14_2573,wzzB,lipopolysaccharide O-antigen chain length regulator,11,2208,8,3201,6,3981,0.81,,18,4510,18,5442,15,4780,1.69,,9,2394,8,3193,7,4156,0.89,,0.06,
STM14_2574,udg,UDP-glucose/GDP-mannose dehydrogenase,4,343,2,367,3,283,-0.31,,8,280,9,285,3,103,-0.74,,4,318,3,399,3,269,-0.34,,0.48,
STM14_2575,gnd,6-phosphogluconate dehydrogenase,9,255,2,87,1,65,-2.39,,16,1347,14,1216,12,1027,0.58,,10,298,2,95,1,64,-2.22,,0.96,
STM14_2576,rfbP,undecaprenol-phosphate galactosephosphotransferase/O-antigen transferase,2,362,2,131,1,171,-0.29,,7,602,7,959,5,2038,1.36,,2,363,2,145,2,176,-0.24,,0.21,
STM14_2577,rfbK,phosphomannomutase,7,1997,3,2682,3,4134,2.06,,15,1740,14,3763,12,12480,2.24,,6,1998,4,2716,4,4249,2.07,,0.01,
STM14_2578,rfbM,mannose-1-phosphate guanylyltransferase,5,372,4,980,4,1170,0.94,,10,1035,10,2345,8,6874,2.46,,5,378,4,950,4,1127,0.94,,0.03,
STM14_2579,rfbN,rhamnosyl transferase,1,453,1,181,1,107,0.2,,7,339,5,833,4,1399,0.98,,1,456,1,152,1,104,0.13,,0.17,
STM14_2580,rfbU,mannosyl transferase,1,10,0,0,0,0,-6.11,,6,154,6,492,5,1307,-0.14,,1,14,0,0,0,0,-5.85,,0.05,
STM14_2581,rfbV,abequosyltransferase,3,306,1,220,1,110,0.26,,5,578,3,150,2,47,0.53,,2,303,1,252,1,121,0.33,,0.19,
STM14_2582,rfbX,putative O-antigen transferase,2,21,0,0,2,5,-5.85,,10,842,8,1529,5,4600,1.43,,2,38,0,0,0,0,-5.63,,0.15,
STM14_2583,rfbJ,CDP-abequose synthase,2,30,0,0,0,0,-3.9,,5,408,2,159,1,221,1.3,,1,19,0,0,0,0,-4.28,,0.52,
